LinkIndec;Provincia;Partido;Localidad;Velocidad;Accesos;Rango_Velocidad
6497060;BUENOS AIRES;Luján;Luján;0,5;1;0–10 Mbps
6497060;BUENOS AIRES;Luján;Luján;5,0;1;0–10 Mbps
6497060;BUENOS AIRES;Luján;Luján;6,0;1;0–10 Mbps
6497060;BUENOS AIRES;Luján;Luján;8,0;41;0–10 Mbps
6497060;BUENOS AIRES;Luján;Luján;10,0;1;10–30 Mbps
6497060;BUENOS AIRES;Luján;Luján;12,0;93;10–30 Mbps
6497060;BUENOS AIRES;Luján;Luján;15,0;80;10–30 Mbps
6497060;BUENOS AIRES;Luján;Luján;20,0;4;10–30 Mbps
6497060;BUENOS AIRES;Luján;Luján;30,0;676;30–50 Mbps
6497060;BUENOS AIRES;Luján;Luján;3,5;10;0–10 Mbps
6497060;BUENOS AIRES;Luján;Luján;40,0;6;30–50 Mbps
6497060;BUENOS AIRES;Luján;Luján;45,0;1;30–50 Mbps
6497060;BUENOS AIRES;Luján;Luján;50,0;4;50–100 Mbps
6497060;BUENOS AIRES;Luján;Luján;70,0;5;50–100 Mbps
6497060;BUENOS AIRES;Luján;Luján;0,75;2;0–10 Mbps
6497060;BUENOS AIRES;Luján;Luján;99,0;57;50–100 Mbps
6497060;BUENOS AIRES;Luján;Luján;100,0;5;100–300 Mbps
6497060;BUENOS AIRES;Luján;Luján;200,0;15;100–300 Mbps
6497060;BUENOS AIRES;Luján;Luján;300,0;4;300–1000 Mbps
6497060;BUENOS AIRES;Luján;Luján;400,0;30;300–1000 Mbps
6497060;BUENOS AIRES;Luján;Luján;499,0;1;300–1000 Mbps
6497060;BUENOS AIRES;Luján;Luján;500,0;208;300–1000 Mbps
6497060;BUENOS AIRES;Luján;Luján;600,0;125;300–1000 Mbps
6497060;BUENOS AIRES;Luján;Luján;700,0;5;300–1000 Mbps
6497060;BUENOS AIRES;Luján;Luján;800,0;19;300–1000 Mbps
6497060;BUENOS AIRES;Luján;Luján;940,0;183;300–1000 Mbps
6497060;BUENOS AIRES;Luján;Luján;1000,0;446;>1000 Mbps
6497060;BUENOS AIRES;Luján;Luján;226,5;223;100–300 Mbps
6497070;BUENOS AIRES;Luján;Olivera;1,0;27;0–10 Mbps
6497070;BUENOS AIRES;Luján;Olivera;2,0;15;0–10 Mbps
6497070;BUENOS AIRES;Luján;Olivera;5,0;5;0–10 Mbps
6497070;BUENOS AIRES;Luján;Olivera;226,5;19;100–300 Mbps
6497060;BUENOS AIRES;Luján;Open Door  (Est. Dr. Domingo Cabred);1,0;19;0–10 Mbps
6497060;BUENOS AIRES;Luján;Open Door  (Est. Dr. Domingo Cabred);2,0;14;0–10 Mbps
6497060;BUENOS AIRES;Luján;Open Door  (Est. Dr. Domingo Cabred);7,0;226;0–10 Mbps
6497060;BUENOS AIRES;Luján;Open Door  (Est. Dr. Domingo Cabred);99,0;12;50–100 Mbps
6497060;BUENOS AIRES;Luján;Open Door  (Est. Dr. Domingo Cabred);499,0;405;300–1000 Mbps
6497060;BUENOS AIRES;Luján;Open Door  (Est. Dr. Domingo Cabred);999,0;1;300–1000 Mbps
6497060;BUENOS AIRES;Luján;Open Door  (Est. Dr. Domingo Cabred);1000,0;71;>1000 Mbps
6497060;BUENOS AIRES;Luján;Open Door  (Est. Dr. Domingo Cabred);226,5;109;100–300 Mbps
0;BUENOS AIRES;Luján;OTROS;1,0;22;0–10 Mbps
0;BUENOS AIRES;Luján;OTROS;2,0;20;0–10 Mbps
6497090;BUENOS AIRES;Luján;Torres;1,0;16;0–10 Mbps
6497090;BUENOS AIRES;Luján;Torres;2,0;6;0–10 Mbps
6497090;BUENOS AIRES;Luján;Torres;6,0;1;0–10 Mbps
6497090;BUENOS AIRES;Luján;Torres;10,0;6;10–30 Mbps
6497090;BUENOS AIRES;Luján;Torres;15,0;39;10–30 Mbps
6497090;BUENOS AIRES;Luján;Torres;226,5;22;100–300 Mbps
6505010;BUENOS AIRES;Magdalena;Atalaya;226,5;2;100–300 Mbps
6505020;BUENOS AIRES;Magdalena;General Mansilla  (Est. Bartolomé Bavio);0,0;686;0–10 Mbps
6505020;BUENOS AIRES;Magdalena;General Mansilla  (Est. Bartolomé Bavio);2,0;98;0–10 Mbps
6505020;BUENOS AIRES;Magdalena;General Mansilla  (Est. Bartolomé Bavio);6,0;56;0–10 Mbps
6505020;BUENOS AIRES;Magdalena;General Mansilla  (Est. Bartolomé Bavio);10,0;23;10–30 Mbps
6505020;BUENOS AIRES;Magdalena;General Mansilla  (Est. Bartolomé Bavio);12,0;15;10–30 Mbps
6505020;BUENOS AIRES;Magdalena;General Mansilla  (Est. Bartolomé Bavio);25,0;288;10–30 Mbps
6505020;BUENOS AIRES;Magdalena;General Mansilla  (Est. Bartolomé Bavio);50,0;82;50–100 Mbps
6505020;BUENOS AIRES;Magdalena;General Mansilla  (Est. Bartolomé Bavio);100,0;15;100–300 Mbps
6505020;BUENOS AIRES;Magdalena;General Mansilla  (Est. Bartolomé Bavio);226,5;31;100–300 Mbps
6505030;BUENOS AIRES;Magdalena;Los Naranjos;226,5;7;100–300 Mbps
6505040;BUENOS AIRES;Magdalena;Magdalena;0,0;1;0–10 Mbps
6505040;BUENOS AIRES;Magdalena;Magdalena;1,0;91;0–10 Mbps
6505040;BUENOS AIRES;Magdalena;Magdalena;2,0;2;0–10 Mbps
6505040;BUENOS AIRES;Magdalena;Magdalena;3,0;208;0–10 Mbps
6505040;BUENOS AIRES;Magdalena;Magdalena;5,0;139;0–10 Mbps
6505040;BUENOS AIRES;Magdalena;Magdalena;6,0;87;0–10 Mbps
6505040;BUENOS AIRES;Magdalena;Magdalena;9,0;1;0–10 Mbps
6505040;BUENOS AIRES;Magdalena;Magdalena;10,0;145;10–30 Mbps
6505040;BUENOS AIRES;Magdalena;Magdalena;12,0;20;10–30 Mbps
6505040;BUENOS AIRES;Magdalena;Magdalena;15,0;291;10–30 Mbps
6505040;BUENOS AIRES;Magdalena;Magdalena;25,0;2;10–30 Mbps
6505040;BUENOS AIRES;Magdalena;Magdalena;50,0;595;50–100 Mbps
6505040;BUENOS AIRES;Magdalena;Magdalena;100,0;120;100–300 Mbps
6505040;BUENOS AIRES;Magdalena;Magdalena;226,5;21;100–300 Mbps
6505050;BUENOS AIRES;Magdalena;Roberto J. Payró;226,5;13;100–300 Mbps
6505060;BUENOS AIRES;Magdalena;Vieytes;0,0;79;0–10 Mbps
6505060;BUENOS AIRES;Magdalena;Vieytes;4,0;28;0–10 Mbps
6505060;BUENOS AIRES;Magdalena;Vieytes;6,0;65;0–10 Mbps
6505060;BUENOS AIRES;Magdalena;Vieytes;12,0;17;10–30 Mbps
6505060;BUENOS AIRES;Magdalena;Vieytes;226,5;8;100–300 Mbps
6511010;BUENOS AIRES;Maipú;Las Armas;1,0;54;0–10 Mbps
6511010;BUENOS AIRES;Maipú;Las Armas;6,0;91;0–10 Mbps
6511010;BUENOS AIRES;Maipú;Las Armas;226,5;19;100–300 Mbps
6511020;BUENOS AIRES;Maipú;Maipú;0,0;1;0–10 Mbps
6511020;BUENOS AIRES;Maipú;Maipú;1,0;20;0–10 Mbps
6511020;BUENOS AIRES;Maipú;Maipú;3,0;2;0–10 Mbps
6511020;BUENOS AIRES;Maipú;Maipú;6,0;17;0–10 Mbps
6511020;BUENOS AIRES;Maipú;Maipú;10,0;109;10–30 Mbps
6511020;BUENOS AIRES;Maipú;Maipú;12,0;987;10–30 Mbps
6511020;BUENOS AIRES;Maipú;Maipú;14,0;2;10–30 Mbps
6511020;BUENOS AIRES;Maipú;Maipú;15,0;209;10–30 Mbps
6511020;BUENOS AIRES;Maipú;Maipú;50,0;686;50–100 Mbps
6511020;BUENOS AIRES;Maipú;Maipú;100,0;16;100–300 Mbps
6511020;BUENOS AIRES;Maipú;Maipú;300,0;24;300–1000 Mbps
6511020;BUENOS AIRES;Maipú;Maipú;226,5;17;100–300 Mbps
6511030;BUENOS AIRES;Maipú;Santo Domingo;8,0;7;0–10 Mbps
6511030;BUENOS AIRES;Maipú;Santo Domingo;30,0;1;30–50 Mbps
6511030;BUENOS AIRES;Maipú;Santo Domingo;226,5;18;100–300 Mbps
6515010;BUENOS AIRES;Malvinas Argentinas;Area De Promocion El Triángulo;0,0;209;0–10 Mbps
6515010;BUENOS AIRES;Malvinas Argentinas;Area De Promocion El Triángulo;30,0;3;30–50 Mbps
6515010;BUENOS AIRES;Malvinas Argentinas;Area De Promocion El Triángulo;226,5;57;100–300 Mbps
6515010;BUENOS AIRES;Malvinas Argentinas;Grand Bourg;0,0;4;0–10 Mbps
6515010;BUENOS AIRES;Malvinas Argentinas;Grand Bourg;5,0;477;0–10 Mbps
6515010;BUENOS AIRES;Malvinas Argentinas;Grand Bourg;10,0;1;10–30 Mbps
6515010;BUENOS AIRES;Malvinas Argentinas;Grand Bourg;15,0;1;10–30 Mbps
6515010;BUENOS AIRES;Malvinas Argentinas;Grand Bourg;20,0;1;10–30 Mbps
6515010;BUENOS AIRES;Malvinas Argentinas;Grand Bourg;25,0;2;10–30 Mbps
6515010;BUENOS AIRES;Malvinas Argentinas;Grand Bourg;30,0;4;30–50 Mbps
6515010;BUENOS AIRES;Malvinas Argentinas;Grand Bourg;50,0;779;50–100 Mbps
6515010;BUENOS AIRES;Malvinas Argentinas;Grand Bourg;99,0;216;50–100 Mbps
6515010;BUENOS AIRES;Malvinas Argentinas;Grand Bourg;100,0;447;100–300 Mbps
6515010;BUENOS AIRES;Malvinas Argentinas;Grand Bourg;499,0;6;300–1000 Mbps
6515010;BUENOS AIRES;Malvinas Argentinas;Grand Bourg;999,0;350;300–1000 Mbps
6515010;BUENOS AIRES;Malvinas Argentinas;Grand Bourg;1000,0;747;>1000 Mbps
6515010;BUENOS AIRES;Malvinas Argentinas;Grand Bourg;226,5;27;100–300 Mbps
6515010;BUENOS AIRES;Malvinas Argentinas;Ingeniero Adolfo Sourdeaux;0,0;22;0–10 Mbps
6515010;BUENOS AIRES;Malvinas Argentinas;Ingeniero Adolfo Sourdeaux;1,0;7;0–10 Mbps
6515010;BUENOS AIRES;Malvinas Argentinas;Ingeniero Adolfo Sourdeaux;2,0;16;0–10 Mbps
6515010;BUENOS AIRES;Malvinas Argentinas;Ingeniero Adolfo Sourdeaux;3,0;79;0–10 Mbps
6515010;BUENOS AIRES;Malvinas Argentinas;Ingeniero Adolfo Sourdeaux;6,0;15;0–10 Mbps
6515010;BUENOS AIRES;Malvinas Argentinas;Ingeniero Adolfo Sourdeaux;10,0;34;10–30 Mbps
6515010;BUENOS AIRES;Malvinas Argentinas;Ingeniero Adolfo Sourdeaux;15,0;1;10–30 Mbps
6515010;BUENOS AIRES;Malvinas Argentinas;Ingeniero Adolfo Sourdeaux;20,0;114;10–30 Mbps
6515010;BUENOS AIRES;Malvinas Argentinas;Ingeniero Adolfo Sourdeaux;30,0;4;30–50 Mbps
6515010;BUENOS AIRES;Malvinas Argentinas;Ingeniero Adolfo Sourdeaux;99,0;71;50–100 Mbps
6515010;BUENOS AIRES;Malvinas Argentinas;Ingeniero Adolfo Sourdeaux;300,0;1;300–1000 Mbps
6515010;BUENOS AIRES;Malvinas Argentinas;Ingeniero Adolfo Sourdeaux;499,0;3;300–1000 Mbps
6515010;BUENOS AIRES;Malvinas Argentinas;Ingeniero Adolfo Sourdeaux;500,0;1;300–1000 Mbps
6515010;BUENOS AIRES;Malvinas Argentinas;Ingeniero Adolfo Sourdeaux;999,0;165;300–1000 Mbps
6515010;BUENOS AIRES;Malvinas Argentinas;Ingeniero Adolfo Sourdeaux;1000,0;415;>1000 Mbps
6515010;BUENOS AIRES;Malvinas Argentinas;Ingeniero Adolfo Sourdeaux;226,5;18;100–300 Mbps
6515010;BUENOS AIRES;Malvinas Argentinas;Ingeniero Pablo Nogués;0,0;7;0–10 Mbps
6515010;BUENOS AIRES;Malvinas Argentinas;Ingeniero Pablo Nogués;1,0;1;0–10 Mbps
6515010;BUENOS AIRES;Malvinas Argentinas;Ingeniero Pablo Nogués;3,0;2;0–10 Mbps
6515010;BUENOS AIRES;Malvinas Argentinas;Ingeniero Pablo Nogués;6,0;1;0–10 Mbps
6515010;BUENOS AIRES;Malvinas Argentinas;Ingeniero Pablo Nogués;10,0;389;10–30 Mbps
6515010;BUENOS AIRES;Malvinas Argentinas;Ingeniero Pablo Nogués;15,0;347;10–30 Mbps
6515010;BUENOS AIRES;Malvinas Argentinas;Ingeniero Pablo Nogués;20,0;195;10–30 Mbps
6515010;BUENOS AIRES;Malvinas Argentinas;Ingeniero Pablo Nogués;25,0;402;10–30 Mbps
6515010;BUENOS AIRES;Malvinas Argentinas;Ingeniero Pablo Nogués;30,0;8;30–50 Mbps
6515010;BUENOS AIRES;Malvinas Argentinas;Ingeniero Pablo Nogués;50,0;198;50–100 Mbps
6515010;BUENOS AIRES;Malvinas Argentinas;Ingeniero Pablo Nogués;99,0;69;50–100 Mbps
6515010;BUENOS AIRES;Malvinas Argentinas;Ingeniero Pablo Nogués;100,0;154;100–300 Mbps
6515010;BUENOS AIRES;Malvinas Argentinas;Ingeniero Pablo Nogués;300,0;112;300–1000 Mbps
6515010;BUENOS AIRES;Malvinas Argentinas;Ingeniero Pablo Nogués;499,0;3;300–1000 Mbps
6515010;BUENOS AIRES;Malvinas Argentinas;Ingeniero Pablo Nogués;500,0;51;300–1000 Mbps
6515010;BUENOS AIRES;Malvinas Argentinas;Ingeniero Pablo Nogués;999,0;172;300–1000 Mbps
6515010;BUENOS AIRES;Malvinas Argentinas;Ingeniero Pablo Nogués;1000,0;313;>1000 Mbps
6515010;BUENOS AIRES;Malvinas Argentinas;Ingeniero Pablo Nogués;226,5;68;100–300 Mbps
6515010;BUENOS AIRES;Malvinas Argentinas;Los Polvorines;0,0;4;0–10 Mbps
6515010;BUENOS AIRES;Malvinas Argentinas;Los Polvorines;1,0;5;0–10 Mbps
6515010;BUENOS AIRES;Malvinas Argentinas;Los Polvorines;3,0;4;0–10 Mbps
6515010;BUENOS AIRES;Malvinas Argentinas;Los Polvorines;6,0;2;0–10 Mbps
6515010;BUENOS AIRES;Malvinas Argentinas;Los Polvorines;10,0;6;10–30 Mbps
6515010;BUENOS AIRES;Malvinas Argentinas;Los Polvorines;15,0;3;10–30 Mbps
6515010;BUENOS AIRES;Malvinas Argentinas;Los Polvorines;30,0;5;30–50 Mbps
6515010;BUENOS AIRES;Malvinas Argentinas;Los Polvorines;46,0;12;30–50 Mbps
6515010;BUENOS AIRES;Malvinas Argentinas;Los Polvorines;50,0;161;50–100 Mbps
6515010;BUENOS AIRES;Malvinas Argentinas;Los Polvorines;0,51;1;0–10 Mbps
6515010;BUENOS AIRES;Malvinas Argentinas;Los Polvorines;99,0;166;50–100 Mbps
6515010;BUENOS AIRES;Malvinas Argentinas;Los Polvorines;100,0;1;100–300 Mbps
6515010;BUENOS AIRES;Malvinas Argentinas;Los Polvorines;101,0;119;100–300 Mbps
6515010;BUENOS AIRES;Malvinas Argentinas;Los Polvorines;200,0;32;100–300 Mbps
6515010;BUENOS AIRES;Malvinas Argentinas;Los Polvorines;300,0;4;300–1000 Mbps
6515010;BUENOS AIRES;Malvinas Argentinas;Los Polvorines;301,0;5;300–1000 Mbps
6515010;BUENOS AIRES;Malvinas Argentinas;Los Polvorines;302,0;161;300–1000 Mbps
6515010;BUENOS AIRES;Malvinas Argentinas;Los Polvorines;400,0;48;300–1000 Mbps
6515010;BUENOS AIRES;Malvinas Argentinas;Los Polvorines;499,0;5;300–1000 Mbps
6515010;BUENOS AIRES;Malvinas Argentinas;Los Polvorines;500,0;151;300–1000 Mbps
6515010;BUENOS AIRES;Malvinas Argentinas;Los Polvorines;600,0;600;300–1000 Mbps
6515010;BUENOS AIRES;Malvinas Argentinas;Los Polvorines;700,0;10;300–1000 Mbps
6515010;BUENOS AIRES;Malvinas Argentinas;Los Polvorines;800,0;134;300–1000 Mbps
6515010;BUENOS AIRES;Malvinas Argentinas;Los Polvorines;940,0;457;300–1000 Mbps
6515010;BUENOS AIRES;Malvinas Argentinas;Los Polvorines;999,0;368;300–1000 Mbps
6515010;BUENOS AIRES;Malvinas Argentinas;Los Polvorines;1000,0;671;>1000 Mbps
6515010;BUENOS AIRES;Malvinas Argentinas;Los Polvorines;226,5;30;100–300 Mbps
6515010;BUENOS AIRES;Malvinas Argentinas;Malvinas Argentinas;0,0;5;0–10 Mbps
6515010;BUENOS AIRES;Malvinas Argentinas;Malvinas Argentinas;1,0;1;0–10 Mbps
6515010;BUENOS AIRES;Malvinas Argentinas;Malvinas Argentinas;2,0;1;0–10 Mbps
6515010;BUENOS AIRES;Malvinas Argentinas;Malvinas Argentinas;3,0;8;0–10 Mbps
6515010;BUENOS AIRES;Malvinas Argentinas;Malvinas Argentinas;50,0;1;50–100 Mbps
6515010;BUENOS AIRES;Malvinas Argentinas;Malvinas Argentinas;99,0;11;50–100 Mbps
6515010;BUENOS AIRES;Malvinas Argentinas;Malvinas Argentinas;499,0;64;300–1000 Mbps
6515010;BUENOS AIRES;Malvinas Argentinas;Malvinas Argentinas;999,0;6;300–1000 Mbps
6515010;BUENOS AIRES;Malvinas Argentinas;Malvinas Argentinas;1000,0;2;>1000 Mbps
6515010;BUENOS AIRES;Malvinas Argentinas;Tortuguitas;0,0;128;0–10 Mbps
6515010;BUENOS AIRES;Malvinas Argentinas;Tortuguitas;1,0;338;0–10 Mbps
6515010;BUENOS AIRES;Malvinas Argentinas;Tortuguitas;0,5;1;0–10 Mbps
6515010;BUENOS AIRES;Malvinas Argentinas;Tortuguitas;10,0;543;10–30 Mbps
6515010;BUENOS AIRES;Malvinas Argentinas;Tortuguitas;20,0;71;10–30 Mbps
6515010;BUENOS AIRES;Malvinas Argentinas;Tortuguitas;30,0;22;30–50 Mbps
6515010;BUENOS AIRES;Malvinas Argentinas;Tortuguitas;50,0;6;50–100 Mbps
6515010;BUENOS AIRES;Malvinas Argentinas;Tortuguitas;99,0;91;50–100 Mbps
6515010;BUENOS AIRES;Malvinas Argentinas;Tortuguitas;100,0;885;100–300 Mbps
6515010;BUENOS AIRES;Malvinas Argentinas;Tortuguitas;499,0;5;300–1000 Mbps
6515010;BUENOS AIRES;Malvinas Argentinas;Tortuguitas;999,0;218;300–1000 Mbps
6515010;BUENOS AIRES;Malvinas Argentinas;Tortuguitas;1000,0;604;>1000 Mbps
6515010;BUENOS AIRES;Malvinas Argentinas;Tortuguitas;226,5;24;100–300 Mbps
6515010;BUENOS AIRES;Malvinas Argentinas;Villa De Mayo;0,0;7;0–10 Mbps
6515010;BUENOS AIRES;Malvinas Argentinas;Villa De Mayo;1,0;1;0–10 Mbps
6515010;BUENOS AIRES;Malvinas Argentinas;Villa De Mayo;2,0;4;0–10 Mbps
6515010;BUENOS AIRES;Malvinas Argentinas;Villa De Mayo;3,0;13;0–10 Mbps
6515010;BUENOS AIRES;Malvinas Argentinas;Villa De Mayo;10,0;6;10–30 Mbps
6515010;BUENOS AIRES;Malvinas Argentinas;Villa De Mayo;20,0;1;10–30 Mbps
6515010;BUENOS AIRES;Malvinas Argentinas;Villa De Mayo;30,0;1;30–50 Mbps
6515010;BUENOS AIRES;Malvinas Argentinas;Villa De Mayo;46,0;4;30–50 Mbps
6515010;BUENOS AIRES;Malvinas Argentinas;Villa De Mayo;50,0;67;50–100 Mbps
6515010;BUENOS AIRES;Malvinas Argentinas;Villa De Mayo;99,0;85;50–100 Mbps
6515010;BUENOS AIRES;Malvinas Argentinas;Villa De Mayo;100,0;404;100–300 Mbps
6515010;BUENOS AIRES;Malvinas Argentinas;Villa De Mayo;101,0;42;100–300 Mbps
6515010;BUENOS AIRES;Malvinas Argentinas;Villa De Mayo;200,0;11;100–300 Mbps
6515010;BUENOS AIRES;Malvinas Argentinas;Villa De Mayo;300,0;1;300–1000 Mbps
6515010;BUENOS AIRES;Malvinas Argentinas;Villa De Mayo;302,0;82;300–1000 Mbps
6515010;BUENOS AIRES;Malvinas Argentinas;Villa De Mayo;400,0;10;300–1000 Mbps
6515010;BUENOS AIRES;Malvinas Argentinas;Villa De Mayo;499,0;2;300–1000 Mbps
6515010;BUENOS AIRES;Malvinas Argentinas;Villa De Mayo;500,0;65;300–1000 Mbps
6515010;BUENOS AIRES;Malvinas Argentinas;Villa De Mayo;600,0;260;300–1000 Mbps
6515010;BUENOS AIRES;Malvinas Argentinas;Villa De Mayo;700,0;4;300–1000 Mbps
6515010;BUENOS AIRES;Malvinas Argentinas;Villa De Mayo;800,0;52;300–1000 Mbps
6515010;BUENOS AIRES;Malvinas Argentinas;Villa De Mayo;940,0;181;300–1000 Mbps
6515010;BUENOS AIRES;Malvinas Argentinas;Villa De Mayo;999,0;203;300–1000 Mbps
6515010;BUENOS AIRES;Malvinas Argentinas;Villa De Mayo;1000,0;344;>1000 Mbps
6515010;BUENOS AIRES;Malvinas Argentinas;Villa De Mayo;226,5;22;100–300 Mbps
6518020;BUENOS AIRES;Mar Chiquita;Atlantida;226,5;16;100–300 Mbps
6518020;BUENOS AIRES;Mar Chiquita;Camet Norte;226,5;29;100–300 Mbps
6518010;BUENOS AIRES;Mar Chiquita;Coronel Vidal;6,0;1;0–10 Mbps
6518010;BUENOS AIRES;Mar Chiquita;Coronel Vidal;10,0;1;10–30 Mbps
6518010;BUENOS AIRES;Mar Chiquita;Coronel Vidal;15,0;1;10–30 Mbps
6518010;BUENOS AIRES;Mar Chiquita;Coronel Vidal;20,0;287;10–30 Mbps
6518010;BUENOS AIRES;Mar Chiquita;Coronel Vidal;30,0;69;30–50 Mbps
6518010;BUENOS AIRES;Mar Chiquita;Coronel Vidal;50,0;5;50–100 Mbps
6518010;BUENOS AIRES;Mar Chiquita;Coronel Vidal;60,0;5;50–100 Mbps
6518010;BUENOS AIRES;Mar Chiquita;Coronel Vidal;100,0;2;100–300 Mbps
6518010;BUENOS AIRES;Mar Chiquita;Coronel Vidal;226,5;59;100–300 Mbps
6518020;BUENOS AIRES;Mar Chiquita;Frente Mar;226,5;10;100–300 Mbps
6518020;BUENOS AIRES;Mar Chiquita;General Pirán;10,0;710;10–30 Mbps
6518020;BUENOS AIRES;Mar Chiquita;General Pirán;20,0;98;10–30 Mbps
6518020;BUENOS AIRES;Mar Chiquita;General Pirán;30,0;22;30–50 Mbps
6518020;BUENOS AIRES;Mar Chiquita;General Pirán;100,0;2;100–300 Mbps
6518020;BUENOS AIRES;Mar Chiquita;General Pirán;226,5;32;100–300 Mbps
6518030;BUENOS AIRES;Mar Chiquita;La Armonía;6,0;52;0–10 Mbps
6518030;BUENOS AIRES;Mar Chiquita;La Armonía;8,0;5;0–10 Mbps
6518030;BUENOS AIRES;Mar Chiquita;La Armonía;10,0;29;10–30 Mbps
6518030;BUENOS AIRES;Mar Chiquita;La Armonía;12,0;3;10–30 Mbps
6518030;BUENOS AIRES;Mar Chiquita;La Armonía;15,0;9;10–30 Mbps
6518030;BUENOS AIRES;Mar Chiquita;La Armonía;25,0;3;10–30 Mbps
6518030;BUENOS AIRES;Mar Chiquita;La Armonía;226,5;11;100–300 Mbps
6518020;BUENOS AIRES;Mar Chiquita;La Baliza;226,5;18;100–300 Mbps
6518020;BUENOS AIRES;Mar Chiquita;La Caleta;226,5;7;100–300 Mbps
6518040;BUENOS AIRES;Mar Chiquita;Mar Chiquita;226,5;21;100–300 Mbps
6518050;BUENOS AIRES;Mar Chiquita;Mar de Cobo;1,0;1;0–10 Mbps
6518050;BUENOS AIRES;Mar Chiquita;Mar de Cobo;6,0;15;0–10 Mbps
6518050;BUENOS AIRES;Mar Chiquita;Mar de Cobo;10,0;1;10–30 Mbps
6518050;BUENOS AIRES;Mar Chiquita;Mar de Cobo;14,0;2;10–30 Mbps
6518050;BUENOS AIRES;Mar Chiquita;Mar de Cobo;15,0;57;10–30 Mbps
6518050;BUENOS AIRES;Mar Chiquita;Mar de Cobo;20,0;237;10–30 Mbps
6518050;BUENOS AIRES;Mar Chiquita;Mar de Cobo;30,0;200;30–50 Mbps
6518050;BUENOS AIRES;Mar Chiquita;Mar de Cobo;50,0;10;50–100 Mbps
6518050;BUENOS AIRES;Mar Chiquita;Mar de Cobo;60,0;3;50–100 Mbps
6518050;BUENOS AIRES;Mar Chiquita;Mar de Cobo;100,0;1;100–300 Mbps
6518050;BUENOS AIRES;Mar Chiquita;Mar de Cobo;226,5;18;100–300 Mbps
6518020;BUENOS AIRES;Mar Chiquita;Playa Dorada;226,5;10;100–300 Mbps
6518060;BUENOS AIRES;Mar Chiquita;Santa Clara del Mar;3,0;2;0–10 Mbps
6518060;BUENOS AIRES;Mar Chiquita;Santa Clara del Mar;6,0;1;0–10 Mbps
6518060;BUENOS AIRES;Mar Chiquita;Santa Clara del Mar;9,0;254;0–10 Mbps
6518060;BUENOS AIRES;Mar Chiquita;Santa Clara del Mar;12,0;140;10–30 Mbps
6518060;BUENOS AIRES;Mar Chiquita;Santa Clara del Mar;20,0;116;10–30 Mbps
6518060;BUENOS AIRES;Mar Chiquita;Santa Clara del Mar;25,0;1;10–30 Mbps
6518060;BUENOS AIRES;Mar Chiquita;Santa Clara del Mar;50,0;760;50–100 Mbps
6518060;BUENOS AIRES;Mar Chiquita;Santa Clara del Mar;100,0;305;100–300 Mbps
6518060;BUENOS AIRES;Mar Chiquita;Santa Clara del Mar;226,5;42;100–300 Mbps
6518020;BUENOS AIRES;Mar Chiquita;Santa Elena;226,5;5;100–300 Mbps
6518070;BUENOS AIRES;Mar Chiquita;Vivoratá;10,0;335;10–30 Mbps
6518070;BUENOS AIRES;Mar Chiquita;Vivoratá;20,0;21;10–30 Mbps
6518070;BUENOS AIRES;Mar Chiquita;Vivoratá;30,0;16;30–50 Mbps
6518070;BUENOS AIRES;Mar Chiquita;Vivoratá;50,0;5;50–100 Mbps
6518070;BUENOS AIRES;Mar Chiquita;Vivoratá;60,0;1;50–100 Mbps
6518070;BUENOS AIRES;Mar Chiquita;Vivoratá;226,5;17;100–300 Mbps
6525010;BUENOS AIRES;Marcos Paz;Barrio Santa Rosa;226,5;17;100–300 Mbps
6525020;BUENOS AIRES;Marcos Paz;Marcos Paz;0,0;20;0–10 Mbps
6525020;BUENOS AIRES;Marcos Paz;Marcos Paz;1,0;23;0–10 Mbps
6525020;BUENOS AIRES;Marcos Paz;Marcos Paz;2,0;64;0–10 Mbps
6525020;BUENOS AIRES;Marcos Paz;Marcos Paz;3,0;333;0–10 Mbps
6525020;BUENOS AIRES;Marcos Paz;Marcos Paz;0,5;1;0–10 Mbps
6525020;BUENOS AIRES;Marcos Paz;Marcos Paz;5,0;204;0–10 Mbps
6525020;BUENOS AIRES;Marcos Paz;Marcos Paz;6,0;13;0–10 Mbps
6525020;BUENOS AIRES;Marcos Paz;Marcos Paz;8,0;175;0–10 Mbps
6525020;BUENOS AIRES;Marcos Paz;Marcos Paz;10,0;56;10–30 Mbps
6525020;BUENOS AIRES;Marcos Paz;Marcos Paz;15,0;1;10–30 Mbps
6525020;BUENOS AIRES;Marcos Paz;Marcos Paz;16,0;5;10–30 Mbps
6525020;BUENOS AIRES;Marcos Paz;Marcos Paz;24,0;38;10–30 Mbps
6525020;BUENOS AIRES;Marcos Paz;Marcos Paz;30,0;1;30–50 Mbps
6525020;BUENOS AIRES;Marcos Paz;Marcos Paz;32,0;16;30–50 Mbps
6525020;BUENOS AIRES;Marcos Paz;Marcos Paz;40,0;524;30–50 Mbps
6525020;BUENOS AIRES;Marcos Paz;Marcos Paz;45,0;3;30–50 Mbps
6525020;BUENOS AIRES;Marcos Paz;Marcos Paz;48,0;25;30–50 Mbps
6525020;BUENOS AIRES;Marcos Paz;Marcos Paz;50,0;462;50–100 Mbps
6525020;BUENOS AIRES;Marcos Paz;Marcos Paz;80,0;5;50–100 Mbps
