1219;6371010;General San Martín;Barrio Parque General San Martin;Buenos Aires;Buenos Aires;ADSL;ADSL;34
1220;6371010;General San Martín;Barrio Parque General San Martin;Buenos Aires;Buenos Aires;CABLEMODEM;CABLEMODEM;2492
1221;6371010;General San Martín;Barrio Parque General San Martin;Buenos Aires;Buenos Aires;DIAL UP;DIAL UP;2
1222;6371010;General San Martín;Barrio Parque General San Martin;Buenos Aires;Buenos Aires;FIBRA OPTICA;FIBRA OPTICA;11
1223;6371010;General San Martín;Barrio Parque General San Martin;Buenos Aires;Buenos Aires;SATELITAL;SATELITAL;12
1224;6371010;General San Martín;Barrio Parque General San Martin;Buenos Aires;Buenos Aires;CABLEMODEM;CABLEMODEM;1634
1225;6371010;General San Martín;Barrio Parque General San Martin;Buenos Aires;Buenos Aires;FIBRA OPTICA;FIBRA OPTICA;3424
1226;6371010;General San Martín;Barrio Parque General San Martin;Buenos Aires;Buenos Aires;Otros;Otros;2
1227;6371010;General San Martín;Barrio Parque General San Martin;Buenos Aires;Buenos Aires;SATELITAL;SATELITAL;5
1228;6371010;General San Martín;Barrio Parque General San Martin;Buenos Aires;Buenos Aires;WIRELESS;WIRELESS;545
1229;6371010;General San Martín;Barrio Parque General San Martin;Buenos Aires;Buenos Aires;CABLEMODEM;CABLEMODEM;633
1230;6371010;General San Martín;Barrio Parque General San Martin;Buenos Aires;Buenos Aires;FIBRA OPTICA;FIBRA OPTICA;1265
1231;6371010;General San Martín;Barrio Parque General San Martin;Buenos Aires;Buenos Aires;SATELITAL;SATELITAL;2
1232;6371010;General San Martín;Barrio Parque General San Martin;Buenos Aires;Buenos Aires;CABLEMODEM;CABLEMODEM;200
1233;6371010;General San Martín;Barrio Parque General San Martin;Buenos Aires;Buenos Aires;FIBRA OPTICA;FIBRA OPTICA;373
1234;6371010;General San Martín;Barrio Parque General San Martin;Buenos Aires;Buenos Aires;SATELITAL;SATELITAL;1
1235;6371010;General San Martín;Barrio Parque General San Martin;Buenos Aires;Buenos Aires;CABLEMODEM;CABLEMODEM;187
1236;6371010;General San Martín;Barrio Parque General San Martin;Buenos Aires;Buenos Aires;FIBRA OPTICA;FIBRA OPTICA;439
1237;6371010;General San Martín;Barrio Parque General San Martin;Buenos Aires;Buenos Aires;Otros;Otros;32
1238;6371010;General San Martín;Barrio Parque General San Martin;Buenos Aires;Buenos Aires;SATELITAL;SATELITAL;5
1239;6371010;General San Martín;Barrio Parque General San Martin;Buenos Aires;Buenos Aires;ADSL;ADSL;80
1240;6371010;General San Martín;Barrio Parque General San Martin;Buenos Aires;Buenos Aires;CABLEMODEM;CABLEMODEM;5723
1241;6371010;General San Martín;Barrio Parque General San Martin;Buenos Aires;Buenos Aires;FIBRA OPTICA;FIBRA OPTICA;1316
1242;6371010;General San Martín;Barrio Parque General San Martin;Buenos Aires;Buenos Aires;Otros;Otros;13
1243;6371010;General San Martín;Barrio Parque General San Martin;Buenos Aires;Buenos Aires;SATELITAL;SATELITAL;1
1244;6371010;General San Martín;Barrio Parque General San Martin;Buenos Aires;Buenos Aires;WIRELESS;WIRELESS;586
1245;6371010;General San Martín;Barrio Parque General San Martin;Buenos Aires;Buenos Aires;CABLEMODEM;CABLEMODEM;252
1246;6371010;General San Martín;Barrio Parque General San Martin;Buenos Aires;Buenos Aires;FIBRA OPTICA;FIBRA OPTICA;557
1247;6371010;General San Martín;Barrio Parque General San Martin;Buenos Aires;Buenos Aires;SATELITAL;SATELITAL;5
1248;6385010;General Viamonte;Baigorrita;Buenos Aires;Buenos Aires;ADSL;ADSL;562
1249;6385010;General Viamonte;Baigorrita;Buenos Aires;Buenos Aires;SATELITAL;SATELITAL;10
1250;6385010;General Viamonte;Baigorrita;Buenos Aires;Buenos Aires;WIRELESS;WIRELESS;83
1251;6385020;General Viamonte;La Delfina;Buenos Aires;Buenos Aires;SATELITAL;SATELITAL;4
1252;6385030;General Viamonte;Los Toldos;Buenos Aires;Buenos Aires;ADSL;ADSL;96
1253;6385030;General Viamonte;Los Toldos;Buenos Aires;Buenos Aires;DIAL UP;DIAL UP;1
1254;6385030;General Viamonte;Los Toldos;Buenos Aires;Buenos Aires;FIBRA OPTICA;FIBRA OPTICA;4829
1255;6385030;General Viamonte;Los Toldos;Buenos Aires;Buenos Aires;SATELITAL;SATELITAL;18
1256;6385030;General Viamonte;Los Toldos;Buenos Aires;Buenos Aires;WIRELESS;WIRELESS;13
1257;6385040;General Viamonte;San Emilio;Buenos Aires;Buenos Aires;SATELITAL;SATELITAL;4
1258;6385050;General Viamonte;Zavalía;Buenos Aires;Buenos Aires;SATELITAL;SATELITAL;6
1259;6385050;General Viamonte;Zavalía;Buenos Aires;Buenos Aires;WIRELESS;WIRELESS;32
1260;6392010;General Villegas;Banderaló;Buenos Aires;Buenos Aires;Otros;Otros;250
1261;6392010;General Villegas;Banderaló;Buenos Aires;Buenos Aires;SATELITAL;SATELITAL;2
1262;6392020;General Villegas;Cañada Seca;Buenos Aires;Buenos Aires;Otros;Otros;200
1263;6392020;General Villegas;Cañada Seca;Buenos Aires;Buenos Aires;SATELITAL;SATELITAL;5
1264;6392030;General Villegas;Coronel Charlone;Buenos Aires;Buenos Aires;ADSL;ADSL;317
1265;6392030;General Villegas;Coronel Charlone;Buenos Aires;Buenos Aires;FIBRA OPTICA;FIBRA OPTICA;60
1266;6392030;General Villegas;Coronel Charlone;Buenos Aires;Buenos Aires;SATELITAL;SATELITAL;3
1267;6392040;General Villegas;Emilio V. Bunge;Buenos Aires;Buenos Aires;FIBRA OPTICA;FIBRA OPTICA;1
1268;6392040;General Villegas;Emilio V. Bunge;Buenos Aires;Buenos Aires;SATELITAL;SATELITAL;4
1269;6392050;General Villegas;General Villegas  (Est. Villegas);Buenos Aires;Buenos Aires;ADSL;ADSL;39
1270;6392050;General Villegas;General Villegas  (Est. Villegas);Buenos Aires;Buenos Aires;CABLEMODEM;CABLEMODEM;15
1271;6392050;General Villegas;General Villegas  (Est. Villegas);Buenos Aires;Buenos Aires;FIBRA OPTICA;FIBRA OPTICA;4527
1272;6392050;General Villegas;General Villegas  (Est. Villegas);Buenos Aires;Buenos Aires;SATELITAL;SATELITAL;27
1273;6392050;General Villegas;General Villegas  (Est. Villegas);Buenos Aires;Buenos Aires;WIRELESS;WIRELESS;46
1274;6392060;General Villegas;Massey  (Est. Elordi);Buenos Aires;Buenos Aires;SATELITAL;SATELITAL;1
1275;6392070;General Villegas;Pichincha;Buenos Aires;Buenos Aires;SATELITAL;SATELITAL;4
1276;6392080;General Villegas;Piedritas;Buenos Aires;Buenos Aires;ADSL;ADSL;368
1277;6392080;General Villegas;Piedritas;Buenos Aires;Buenos Aires;FIBRA OPTICA;FIBRA OPTICA;190
1278;6392080;General Villegas;Piedritas;Buenos Aires;Buenos Aires;SATELITAL;SATELITAL;10
1279;6392080;General Villegas;Piedritas;Buenos Aires;Buenos Aires;WIRELESS;WIRELESS;58
1280;6392090;General Villegas;Santa Eleodora;Buenos Aires;Buenos Aires;SATELITAL;SATELITAL;12
1281;6392100;General Villegas;Santa Regina;Buenos Aires;Buenos Aires;CABLEMODEM;CABLEMODEM;136
1282;6392100;General Villegas;Santa Regina;Buenos Aires;Buenos Aires;SATELITAL;SATELITAL;4
1283;6392110;General Villegas;Villa Saboya;Buenos Aires;Buenos Aires;SATELITAL;SATELITAL;7
1284;6392120;General Villegas;Villa Sauze;Buenos Aires;Buenos Aires;SATELITAL;SATELITAL;1
1285;6399010;Guaminí;Arroyo Venado;Buenos Aires;Buenos Aires;SATELITAL;SATELITAL;5
1286;6399010;Guaminí;Arroyo Venado;Buenos Aires;Buenos Aires;WIRELESS;WIRELESS;39
1287;6399020;Guaminí;Casbas;Buenos Aires;Buenos Aires;DIAL UP;DIAL UP;1
1288;6399020;Guaminí;Casbas;Buenos Aires;Buenos Aires;FIBRA OPTICA;FIBRA OPTICA;1
1289;6399020;Guaminí;Casbas;Buenos Aires;Buenos Aires;Otros;Otros;1
1290;6399020;Guaminí;Casbas;Buenos Aires;Buenos Aires;SATELITAL;SATELITAL;131
1291;6399020;Guaminí;Casbas;Buenos Aires;Buenos Aires;WIRELESS;WIRELESS;128
1292;6399030;Guaminí;Garré;Buenos Aires;Buenos Aires;FIBRA OPTICA;FIBRA OPTICA;336
1293;6399030;Guaminí;Garré;Buenos Aires;Buenos Aires;SATELITAL;SATELITAL;10
1294;6399040;Guaminí;Guaminí;Buenos Aires;Buenos Aires;FIBRA OPTICA;FIBRA OPTICA;75
1295;6399040;Guaminí;Guaminí;Buenos Aires;Buenos Aires;Otros;Otros;11
1296;6399040;Guaminí;Guaminí;Buenos Aires;Buenos Aires;SATELITAL;SATELITAL;33
1297;6399040;Guaminí;Guaminí;Buenos Aires;Buenos Aires;WIRELESS;WIRELESS;351
1298;6399050;Guaminí;Laguna Alsina  (Est. Bonifacio);Buenos Aires;Buenos Aires;ADSL;ADSL;124
1299;6399050;Guaminí;Laguna Alsina  (Est. Bonifacio);Buenos Aires;Buenos Aires;FIBRA OPTICA;FIBRA OPTICA;238
1300;6399050;Guaminí;Laguna Alsina  (Est. Bonifacio);Buenos Aires;Buenos Aires;Otros;Otros;58
1301;6399050;Guaminí;Laguna Alsina  (Est. Bonifacio);Buenos Aires;Buenos Aires;SATELITAL;SATELITAL;28
1302;6399050;Guaminí;Laguna Alsina  (Est. Bonifacio);Buenos Aires;Buenos Aires;WIRELESS;WIRELESS;129
1303;6406010;Hipólito Yrigoyen;Henderson;Buenos Aires;Buenos Aires;ADSL;ADSL;44
1304;6406010;Hipólito Yrigoyen;Henderson;Buenos Aires;Buenos Aires;DIAL UP;DIAL UP;1
1305;6406010;Hipólito Yrigoyen;Henderson;Buenos Aires;Buenos Aires;FIBRA OPTICA;FIBRA OPTICA;1
1306;6406010;Hipólito Yrigoyen;Henderson;Buenos Aires;Buenos Aires;SATELITAL;SATELITAL;28
1307;6406010;Hipólito Yrigoyen;Henderson;Buenos Aires;Buenos Aires;WIRELESS;WIRELESS;810
1308;6406020;Hipólito Yrigoyen;Herrera Vegas;Buenos Aires;Buenos Aires;SATELITAL;SATELITAL;5
1309;6408010;Hurlingham;Hurlingham;Buenos Aires;Buenos Aires;ADSL;ADSL;23
1310;6408010;Hurlingham;Hurlingham;Buenos Aires;Buenos Aires;CABLEMODEM;CABLEMODEM;16169
1311;6408010;Hurlingham;Hurlingham;Buenos Aires;Buenos Aires;DIAL UP;DIAL UP;52
1312;6408010;Hurlingham;Hurlingham;Buenos Aires;Buenos Aires;FIBRA OPTICA;FIBRA OPTICA;19112
1313;6408010;Hurlingham;Hurlingham;Buenos Aires;Buenos Aires;Otros;Otros;20
1314;6408010;Hurlingham;Hurlingham;Buenos Aires;Buenos Aires;SATELITAL;SATELITAL;29
1315;6408010;Hurlingham;Hurlingham;Buenos Aires;Buenos Aires;WIRELESS;WIRELESS;471
1316;6408010;Hurlingham;Hurlingham;Buenos Aires;Buenos Aires;ADSL;ADSL;8
1317;6408010;Hurlingham;Hurlingham;Buenos Aires;Buenos Aires;CABLEMODEM;CABLEMODEM;7339
1318;6408010;Hurlingham;Hurlingham;Buenos Aires;Buenos Aires;DIAL UP;DIAL UP;26
1319;6408010;Hurlingham;Hurlingham;Buenos Aires;Buenos Aires;FIBRA OPTICA;FIBRA OPTICA;14934
1320;6408010;Hurlingham;Hurlingham;Buenos Aires;Buenos Aires;Otros;Otros;6
1321;6408010;Hurlingham;Hurlingham;Buenos Aires;Buenos Aires;SATELITAL;SATELITAL;8
1322;6408010;Hurlingham;Hurlingham;Buenos Aires;Buenos Aires;WIRELESS;WIRELESS;114
1323;6408010;Hurlingham;Hurlingham;Buenos Aires;Buenos Aires;CABLEMODEM;CABLEMODEM;23
1324;6408010;Hurlingham;Hurlingham;Buenos Aires;Buenos Aires;FIBRA OPTICA;FIBRA OPTICA;13
1325;6408010;Hurlingham;Hurlingham;Buenos Aires;Buenos Aires;SATELITAL;SATELITAL;15
1326;6408010;Hurlingham;Hurlingham;Buenos Aires;Buenos Aires;WIRELESS;WIRELESS;392
1327;6410010;Ituzaingó;Ituzaingó Centro;Buenos Aires;Buenos Aires;ADSL;ADSL;22
1328;6410010;Ituzaingó;Ituzaingó Centro;Buenos Aires;Buenos Aires;CABLEMODEM;CABLEMODEM;26859
1329;6410010;Ituzaingó;Ituzaingó Centro;Buenos Aires;Buenos Aires;DIAL UP;DIAL UP;108
1330;6410010;Ituzaingó;Ituzaingó Centro;Buenos Aires;Buenos Aires;FIBRA OPTICA;FIBRA OPTICA;28136
1331;6410010;Ituzaingó;Ituzaingó Centro;Buenos Aires;Buenos Aires;Otros;Otros;64
1332;6410010;Ituzaingó;Ituzaingó Centro;Buenos Aires;Buenos Aires;SATELITAL;SATELITAL;40
1333;6410010;Ituzaingó;Ituzaingó Centro;Buenos Aires;Buenos Aires;WIRELESS;WIRELESS;199
1334;6410010;Ituzaingó;Ituzaingó Centro;Buenos Aires;Buenos Aires;SATELITAL;SATELITAL;15
1335;6410010;Ituzaingó;Ituzaingó Centro;Buenos Aires;Buenos Aires;WIRELESS;WIRELESS;30
1338;6410010;Ituzaingó;Ituzaingó Centro;Buenos Aires;Buenos Aires;ADSL;ADSL;1
1339;6410010;Ituzaingó;Ituzaingó Centro;Buenos Aires;Buenos Aires;CABLEMODEM;CABLEMODEM;9046
1340;6410010;Ituzaingó;Ituzaingó Centro;Buenos Aires;Buenos Aires;DIAL UP;DIAL UP;9
1341;6410010;Ituzaingó;Ituzaingó Centro;Buenos Aires;Buenos Aires;FIBRA OPTICA;FIBRA OPTICA;4061
1342;6410010;Ituzaingó;Ituzaingó Centro;Buenos Aires;Buenos Aires;Otros;Otros;95
1343;6410010;Ituzaingó;Ituzaingó Centro;Buenos Aires;Buenos Aires;SATELITAL;SATELITAL;50
1344;6410010;Ituzaingó;Ituzaingó Centro;Buenos Aires;Buenos Aires;WIRELESS;WIRELESS;378
1345;6412010;José C. Paz;Del Viso;Buenos Aires;Buenos Aires;CABLEMODEM;CABLEMODEM;293
1346;6412010;José C. Paz;Del Viso;Buenos Aires;Buenos Aires;SATELITAL;SATELITAL;19
1347;6412010;José C. Paz;Del Viso;Buenos Aires;Buenos Aires;ADSL;ADSL;1255
1348;6412010;José C. Paz;Del Viso;Buenos Aires;Buenos Aires;CABLEMODEM;CABLEMODEM;26370
1349;6412010;José C. Paz;Del Viso;Buenos Aires;Buenos Aires;DIAL UP;DIAL UP;80
1350;6412010;José C. Paz;Del Viso;Buenos Aires;Buenos Aires;FIBRA OPTICA;FIBRA OPTICA;28573
1351;6412010;José C. Paz;Del Viso;Buenos Aires;Buenos Aires;Otros;Otros;1108
1352;6412010;José C. Paz;Del Viso;Buenos Aires;Buenos Aires;SATELITAL;SATELITAL;38
1353;6412010;José C. Paz;Del Viso;Buenos Aires;Buenos Aires;WIRELESS;WIRELESS;117
1354;6412010;José C. Paz;Del Viso;Buenos Aires;Buenos Aires;CABLEMODEM;CABLEMODEM;1897
1355;6412010;José C. Paz;Del Viso;Buenos Aires;Buenos Aires;SATELITAL;SATELITAL;31
1358;6413010;Junín;Agustín Roca;Buenos Aires;Buenos Aires;FIBRA OPTICA;FIBRA OPTICA;335
1359;6413010;Junín;Agustín Roca;Buenos Aires;Buenos Aires;SATELITAL;SATELITAL;13
1360;6413010;Junín;Agustín Roca;Buenos Aires;Buenos Aires;WIRELESS;WIRELESS;173
1356;6413020;Junín;Agustina;Buenos Aires;Buenos Aires;FIBRA OPTICA;FIBRA OPTICA;8
1357;6413020;Junín;Agustina;Buenos Aires;Buenos Aires;SATELITAL;SATELITAL;8
1361;6413030;Junín;Balneario Laguna de Gómez;Buenos Aires;Buenos Aires;FIBRA OPTICA;FIBRA OPTICA;48
1362;6413030;Junín;Balneario Laguna de Gómez;Buenos Aires;Buenos Aires;SATELITAL;SATELITAL;6
1363;6413030;Junín;Balneario Laguna de Gómez;Buenos Aires;Buenos Aires;WIRELESS;WIRELESS;2
1364;6413040;Junín;Fortín Tiburcio;Buenos Aires;Buenos Aires;SATELITAL;SATELITAL;3
1365;6413040;Junín;Fortín Tiburcio;Buenos Aires;Buenos Aires;WIRELESS;WIRELESS;72
1366;6413050;Junín;Junín;Buenos Aires;Buenos Aires;ADSL;ADSL;1017
1367;6413050;Junín;Junín;Buenos Aires;Buenos Aires;CABLEMODEM;CABLEMODEM;18155
1368;6413050;Junín;Junín;Buenos Aires;Buenos Aires;DIAL UP;DIAL UP;80
1369;6413050;Junín;Junín;Buenos Aires;Buenos Aires;FIBRA OPTICA;FIBRA OPTICA;10330
1370;6413050;Junín;Junín;Buenos Aires;Buenos Aires;SATELITAL;SATELITAL;112
1371;6413050;Junín;Junín;Buenos Aires;Buenos Aires;WIRELESS;WIRELESS;6604
1380;6413055;Junín;Paraje La Agraria;Buenos Aires;Buenos Aires;SATELITAL;SATELITAL;6
1372;6413060;Junín;Laplacette;Buenos Aires;Buenos Aires;FIBRA OPTICA;FIBRA OPTICA;1
1373;6413060;Junín;Laplacette;Buenos Aires;Buenos Aires;SATELITAL;SATELITAL;1
1374;6413060;Junín;Laplacette;Buenos Aires;Buenos Aires;WIMAX;WIMAX;16
1375;6413060;Junín;Laplacette;Buenos Aires;Buenos Aires;WIRELESS;WIRELESS;10
1376;6413070;Junín;Morse;Buenos Aires;Buenos Aires;CABLEMODEM;CABLEMODEM;44
1377;6413070;Junín;Morse;Buenos Aires;Buenos Aires;FIBRA OPTICA;FIBRA OPTICA;254
1378;6413070;Junín;Morse;Buenos Aires;Buenos Aires;SATELITAL;SATELITAL;7
1379;6413070;Junín;Morse;Buenos Aires;Buenos Aires;WIRELESS;WIRELESS;113
1381;6413080;Junín;Saforcada;Buenos Aires;Buenos Aires;SATELITAL;SATELITAL;17
1382;6413080;Junín;Saforcada;Buenos Aires;Buenos Aires;WIRELESS;WIRELESS;75
1387;6420010;La Costa;Las Toninas;Buenos Aires;Buenos Aires;ADSL;ADSL;181
1388;6420010;La Costa;Las Toninas;Buenos Aires;Buenos Aires;CABLEMODEM;CABLEMODEM;1076
1389;6420010;La Costa;Las Toninas;Buenos Aires;Buenos Aires;DIAL UP;DIAL UP;1
1390;6420010;La Costa;Las Toninas;Buenos Aires;Buenos Aires;FIBRA OPTICA;FIBRA OPTICA;69
1391;6420010;La Costa;Las Toninas;Buenos Aires;Buenos Aires;Otros;Otros;400
1392;6420010;La Costa;Las Toninas;Buenos Aires;Buenos Aires;SATELITAL;SATELITAL;26
1393;6420010;La Costa;Las Toninas;Buenos Aires;Buenos Aires;WIRELESS;WIRELESS;26
1400;6420020;La Costa;Mar de Ajó - San Bernardo;Buenos Aires;Buenos Aires;ADSL;ADSL;1089
1401;6420020;La Costa;Mar de Ajó - San Bernardo;Buenos Aires;Buenos Aires;CABLEMODEM;CABLEMODEM;4326
1402;6420020;La Costa;Mar de Ajó - San Bernardo;Buenos Aires;Buenos Aires;DIAL UP;DIAL UP;26
1403;6420020;La Costa;Mar de Ajó - San Bernardo;Buenos Aires;Buenos Aires;FIBRA OPTICA;FIBRA OPTICA;9081
1404;6420020;La Costa;Mar de Ajó - San Bernardo;Buenos Aires;Buenos Aires;Otros;Otros;1040
1405;6420020;La Costa;Mar de Ajó - San Bernardo;Buenos Aires;Buenos Aires;SATELITAL;SATELITAL;228
1406;6420020;La Costa;Mar de Ajó - San Bernardo;Buenos Aires;Buenos Aires;WIRELESS;WIRELESS;1
1407;6420030;La Costa;Aguas Verdes;Buenos Aires;Buenos Aires;ADSL;ADSL;1037
1408;6420030;La Costa;Aguas Verdes;Buenos Aires;Buenos Aires;CABLEMODEM;CABLEMODEM;2988
1409;6420030;La Costa;Aguas Verdes;Buenos Aires;Buenos Aires;DIAL UP;DIAL UP;2
1410;6420030;La Costa;Aguas Verdes;Buenos Aires;Buenos Aires;FIBRA OPTICA;FIBRA OPTICA;7444
1411;6420030;La Costa;Aguas Verdes;Buenos Aires;Buenos Aires;Otros;Otros;16
1412;6420030;La Costa;Aguas Verdes;Buenos Aires;Buenos Aires;SATELITAL;SATELITAL;11
1413;6420030;La Costa;Aguas Verdes;Buenos Aires;Buenos Aires;WIRELESS;WIRELESS;40
1394;6420030;La Costa;Aguas Verdes;Buenos Aires;Buenos Aires;ADSL;ADSL;101
1395;6420030;La Costa;Aguas Verdes;Buenos Aires;Buenos Aires;CABLEMODEM;CABLEMODEM;943
1396;6420030;La Costa;Aguas Verdes;Buenos Aires;Buenos Aires;FIBRA OPTICA;FIBRA OPTICA;1473
1397;6420030;La Costa;Aguas Verdes;Buenos Aires;Buenos Aires;Otros;Otros;205
1398;6420030;La Costa;Aguas Verdes;Buenos Aires;Buenos Aires;SATELITAL;SATELITAL;2
1399;6420030;La Costa;Aguas Verdes;Buenos Aires;Buenos Aires;WIRELESS;WIRELESS;1
1383;6420030;La Costa;Aguas Verdes;Buenos Aires;Buenos Aires;ADSL;ADSL;28
1384;6420030;La Costa;Aguas Verdes;Buenos Aires;Buenos Aires;FIBRA OPTICA;FIBRA OPTICA;141
1385;6420030;La Costa;Aguas Verdes;Buenos Aires;Buenos Aires;SATELITAL;SATELITAL;22
1386;6420030;La Costa;Aguas Verdes;Buenos Aires;Buenos Aires;WIRELESS;WIRELESS;1
1414;6420040;La Costa;Santa Teresita - Mar del Tuyú;Buenos Aires;Buenos Aires;ADSL;ADSL;875
1415;6420040;La Costa;Santa Teresita - Mar del Tuyú;Buenos Aires;Buenos Aires;CABLEMODEM;CABLEMODEM;7654
1416;6420040;La Costa;Santa Teresita - Mar del Tuyú;Buenos Aires;Buenos Aires;DIAL UP;DIAL UP;12
1417;6420040;La Costa;Santa Teresita - Mar del Tuyú;Buenos Aires;Buenos Aires;FIBRA OPTICA;FIBRA OPTICA;2396
1418;6420040;La Costa;Santa Teresita - Mar del Tuyú;Buenos Aires;Buenos Aires;SATELITAL;SATELITAL;53
1419;6420040;La Costa;Santa Teresita - Mar del Tuyú;Buenos Aires;Buenos Aires;WIRELESS;WIRELESS;201
1420;6427010;La Matanza;20 De Junio;Buenos Aires;Buenos Aires;ADSL;ADSL;4
1421;6427010;La Matanza;20 De Junio;Buenos Aires;Buenos Aires;CABLEMODEM;CABLEMODEM;808
1422;6427010;La Matanza;20 De Junio;Buenos Aires;Buenos Aires;DIAL UP;DIAL UP;2
1423;6427010;La Matanza;20 De Junio;Buenos Aires;Buenos Aires;FIBRA OPTICA;FIBRA OPTICA;3678
1424;6427010;La Matanza;20 De Junio;Buenos Aires;Buenos Aires;SATELITAL;SATELITAL;22
1425;6427010;La Matanza;20 De Junio;Buenos Aires;Buenos Aires;WIRELESS;WIRELESS;2
1426;6427010;La Matanza;20 De Junio;Buenos Aires;Buenos Aires;ADSL;ADSL;1
1427;6427010;La Matanza;20 De Junio;Buenos Aires;Buenos Aires;CABLEMODEM;CABLEMODEM;2635
1428;6427010;La Matanza;20 De Junio;Buenos Aires;Buenos Aires;FIBRA OPTICA;FIBRA OPTICA;1
1429;6427010;La Matanza;20 De Junio;Buenos Aires;Buenos Aires;Otros;Otros;1
1430;6427010;La Matanza;20 De Junio;Buenos Aires;Buenos Aires;SATELITAL;SATELITAL;10
1431;6427010;La Matanza;20 De Junio;Buenos Aires;Buenos Aires;WIRELESS;WIRELESS;2
1432;6427010;La Matanza;20 De Junio;Buenos Aires;Buenos Aires;ADSL;ADSL;5
1433;6427010;La Matanza;20 De Junio;Buenos Aires;Buenos Aires;CABLEMODEM;CABLEMODEM;10162
1434;6427010;La Matanza;20 De Junio;Buenos Aires;Buenos Aires;DIAL UP;DIAL UP;26
1435;6427010;La Matanza;20 De Junio;Buenos Aires;Buenos Aires;FIBRA OPTICA;FIBRA OPTICA;4313
1436;6427010;La Matanza;20 De Junio;Buenos Aires;Buenos Aires;Otros;Otros;78
1437;6427010;La Matanza;20 De Junio;Buenos Aires;Buenos Aires;SATELITAL;SATELITAL;19
1438;6427010;La Matanza;20 De Junio;Buenos Aires;Buenos Aires;WIRELESS;WIRELESS;158
1439;6427010;La Matanza;20 De Junio;Buenos Aires;Buenos Aires;ADSL;ADSL;4
1440;6427010;La Matanza;20 De Junio;Buenos Aires;Buenos Aires;CABLEMODEM;CABLEMODEM;27965
1441;6427010;La Matanza;20 De Junio;Buenos Aires;Buenos Aires;DIAL UP;DIAL UP;24
1442;6427010;La Matanza;20 De Junio;Buenos Aires;Buenos Aires;FIBRA OPTICA;FIBRA OPTICA;21870
1443;6427010;La Matanza;20 De Junio;Buenos Aires;Buenos Aires;Otros;Otros;46
1444;6427010;La Matanza;20 De Junio;Buenos Aires;Buenos Aires;SATELITAL;SATELITAL;38
1445;6427010;La Matanza;20 De Junio;Buenos Aires;Buenos Aires;WIRELESS;WIRELESS;1198
1446;6427010;La Matanza;20 De Junio;Buenos Aires;Buenos Aires;ADSL;ADSL;8
1447;6427010;La Matanza;20 De Junio;Buenos Aires;Buenos Aires;CABLEMODEM;CABLEMODEM;26178
1448;6427010;La Matanza;20 De Junio;Buenos Aires;Buenos Aires;DIAL UP;DIAL UP;14
1449;6427010;La Matanza;20 De Junio;Buenos Aires;Buenos Aires;FIBRA OPTICA;FIBRA OPTICA;23005
1450;6427010;La Matanza;20 De Junio;Buenos Aires;Buenos Aires;Otros;Otros;41
1451;6427010;La Matanza;20 De Junio;Buenos Aires;Buenos Aires;SATELITAL;SATELITAL;17
1452;6427010;La Matanza;20 De Junio;Buenos Aires;Buenos Aires;WIRELESS;WIRELESS;1409
1453;6427010;La Matanza;20 De Junio;Buenos Aires;Buenos Aires;ADSL;ADSL;15
1454;6427010;La Matanza;20 De Junio;Buenos Aires;Buenos Aires;CABLEMODEM;CABLEMODEM;21346
1455;6427010;La Matanza;20 De Junio;Buenos Aires;Buenos Aires;DIAL UP;DIAL UP;26
1456;6427010;La Matanza;20 De Junio;Buenos Aires;Buenos Aires;FIBRA OPTICA;FIBRA OPTICA;33036
1457;6427010;La Matanza;20 De Junio;Buenos Aires;Buenos Aires;Otros;Otros;31
1458;6427010;La Matanza;20 De Junio;Buenos Aires;Buenos Aires;SATELITAL;SATELITAL;11
1459;6427010;La Matanza;20 De Junio;Buenos Aires;Buenos Aires;WIRELESS;WIRELESS;282
1460;6427010;La Matanza;20 De Junio;Buenos Aires;Buenos Aires;ADSL;ADSL;1
1461;6427010;La Matanza;20 De Junio;Buenos Aires;Buenos Aires;CABLEMODEM;CABLEMODEM;14030
1462;6427010;La Matanza;20 De Junio;Buenos Aires;Buenos Aires;DIAL UP;DIAL UP;2
1463;6427010;La Matanza;20 De Junio;Buenos Aires;Buenos Aires;FIBRA OPTICA;FIBRA OPTICA;2092
1464;6427010;La Matanza;20 De Junio;Buenos Aires;Buenos Aires;Otros;Otros;21
1465;6427010;La Matanza;20 De Junio;Buenos Aires;Buenos Aires;SATELITAL;SATELITAL;21
1466;6427010;La Matanza;20 De Junio;Buenos Aires;Buenos Aires;WIRELESS;WIRELESS;172
1467;6427010;La Matanza;20 De Junio;Buenos Aires;Buenos Aires;ADSL;ADSL;9
1468;6427010;La Matanza;20 De Junio;Buenos Aires;Buenos Aires;CABLEMODEM;CABLEMODEM;11543
1469;6427010;La Matanza;20 De Junio;Buenos Aires;Buenos Aires;DIAL UP;DIAL UP;7
1470;6427010;La Matanza;20 De Junio;Buenos Aires;Buenos Aires;FIBRA OPTICA;FIBRA OPTICA;2085
1471;6427010;La Matanza;20 De Junio;Buenos Aires;Buenos Aires;Otros;Otros;15
1472;6427010;La Matanza;20 De Junio;Buenos Aires;Buenos Aires;SATELITAL;SATELITAL;18
1473;6427010;La Matanza;20 De Junio;Buenos Aires;Buenos Aires;WIRELESS;WIRELESS;66
1474;6427010;La Matanza;20 De Junio;Buenos Aires;Buenos Aires;ADSL;ADSL;7
