ID_Acceso_Loc;ID_Localidad;Velocidad;Accesos;ID_Rango_Velocidad
712;6035010;999;237;300–1000 Mbps
713;6035010;1000;529;>1000 Mbps
714;6035010;226,5;17;100–300 Mbps
715;6042010;0;1;0–10 Mbps
716;6042010;1;123;0–10 Mbps
717;6042010;3;20;0–10 Mbps
718;6042010;5;2;0–10 Mbps
719;6042010;6;83;0–10 Mbps
720;6042010;9;4;0–10 Mbps
721;6042010;10;550;10–30 Mbps
722;6042010;14;3;10–30 Mbps
723;6042010;15;809;10–30 Mbps
724;6042010;226,5;85;100–300 Mbps
725;6042020;2;10;0–10 Mbps
726;6042020;226,5;25;100–300 Mbps
727;6042030;1;17;0–10 Mbps
728;6042030;2;10;0–10 Mbps
729;6042030;226,5;27;100–300 Mbps
730;6042040;1;31;0–10 Mbps
731;6042040;2;14;0–10 Mbps
732;6042040;0,51;1;0–10 Mbps
733;6042040;226,5;31;100–300 Mbps
734;6049050;226,5;7;100–300 Mbps
735;6049010;226,5;5;100–300 Mbps
736;6049020;0;14;0–10 Mbps
737;6049020;1;181;0–10 Mbps
738;6049020;2;819;0–10 Mbps
739;6049020;3;56;0–10 Mbps
740;6049020;0,5;5;0–10 Mbps
741;6049020;5;125;0–10 Mbps
742;6049020;6;43;0–10 Mbps
743;6049020;8;2;0–10 Mbps
744;6049020;9;1;0–10 Mbps
745;6049020;10;314;10–30 Mbps
746;6049020;14;2;10–30 Mbps
747;6049020;15;296;10–30 Mbps
748;6049020;20;9;10–30 Mbps
749;6049020;30;11;30–50 Mbps
750;6049020;3,5;2;0–10 Mbps
751;6049020;40;2;30–50 Mbps
752;6049020;50;939;50–100 Mbps
753;6049020;100;8;100–300 Mbps
754;6049020;300;6;300–1000 Mbps
755;6049020;500;148;300–1000 Mbps
756;6049020;51,2;1;50–100 Mbps
757;6049020;1000;36;>1000 Mbps
758;6049020;226,5;166;100–300 Mbps
759;6049030;2;458;0–10 Mbps
760;6049030;5;56;0–10 Mbps
761;6049030;6;5;0–10 Mbps
762;6049030;10;1;10–30 Mbps
763;6049030;20;1;10–30 Mbps
764;6049030;226,5;42;100–300 Mbps
765;6049040;0;1;0–10 Mbps
766;6049040;2;8;0–10 Mbps
767;6049040;4;545;0–10 Mbps
768;6049040;5;8;0–10 Mbps
769;6049040;0,51;1;0–10 Mbps
770;6049040;226,5;63;100–300 Mbps
771;6056010;0;37;0–10 Mbps
772;6056010;1;229;0–10 Mbps
773;6056010;2;57;0–10 Mbps
774;6056010;3;726;0–10 Mbps
775;6056010;4;184;0–10 Mbps
776;6056010;0,5;10;0–10 Mbps
777;6056010;5;375;0–10 Mbps
778;6056010;6;915;0–10 Mbps
779;6056010;7;20;0–10 Mbps
780;6056010;8;1;0–10 Mbps
781;6056010;9;10;0–10 Mbps
782;6056010;10;1;10–30 Mbps
783;6056010;11;26;10–30 Mbps
784;6056010;12;104;10–30 Mbps
785;6056010;13;2;10–30 Mbps
786;6056010;14;90;10–30 Mbps
787;6056010;15;613;10–30 Mbps
788;6056010;20;91;10–30 Mbps
789;6056010;25;75;10–30 Mbps
790;6056010;0,26;2;0–10 Mbps
791;6056010;30;328;30–50 Mbps
792;6056010;3,5;11;0–10 Mbps
793;6056010;45;1;30–50 Mbps
794;6056010;46;1;30–50 Mbps
795;6056010;50;2;50–100 Mbps
796;6056010;0,51;1;0–10 Mbps
797;6056010;59;59;50–100 Mbps
798;6056010;70;2;50–100 Mbps
799;6056010;0,75;1;0–10 Mbps
800;6056010;100;64;100–300 Mbps
801;6056010;101;16;100–300 Mbps
802;6056010;150;20;100–300 Mbps
803;6056010;200;12;100–300 Mbps
804;6056010;300;31;300–1000 Mbps
805;6056010;301;5;300–1000 Mbps
806;6056010;302;59;300–1000 Mbps
807;6056010;400;48;300–1000 Mbps
808;6056010;500;1;300–1000 Mbps
809;6056010;600;269;300–1000 Mbps
810;6056010;700;5;300–1000 Mbps
811;6056010;800;41;300–1000 Mbps
812;6056010;940;187;300–1000 Mbps
813;6056010;1000;381;>1000 Mbps
814;6056010;226,5;455;100–300 Mbps
815;6056020;0;6;0–10 Mbps
816;6056020;4;9;0–10 Mbps
817;6056020;5;1;0–10 Mbps
818;6056020;6;9;0–10 Mbps
819;6056020;25;261;10–30 Mbps
820;6056020;226,5;5;100–300 Mbps
821;6056030;1;2;0–10 Mbps
822;6056030;3;2;0–10 Mbps
823;6056030;6;17;0–10 Mbps
824;6056030;10;32;10–30 Mbps
825;6056030;15;157;10–30 Mbps
826;6056030;50;81;50–100 Mbps
827;6056030;100;958;100–300 Mbps
828;6056030;300;687;300–1000 Mbps
829;6056030;500;15;300–1000 Mbps
830;6056030;1000;4;>1000 Mbps
831;6056030;226,5;53;100–300 Mbps
832;6056020;226,5;93;100–300 Mbps
833;6056020;0;5;0–10 Mbps
834;6056020;226,5;66;100–300 Mbps
835;6056020;226,5;53;100–300 Mbps
836;6056020;226,5;5;100–300 Mbps
837;6063010;0;10;0–10 Mbps
838;6063010;1;14;0–10 Mbps
839;6063010;2;99;0–10 Mbps
840;6063010;3;41;0–10 Mbps
841;6063010;5;4;0–10 Mbps
842;6063010;6;463;0–10 Mbps
843;6063010;8;228;0–10 Mbps
844;6063010;9;1;0–10 Mbps
845;6063010;10;694;10–30 Mbps
846;6063010;12;1;10–30 Mbps
847;6063010;14;2;10–30 Mbps
848;6063010;15;403;10–30 Mbps
849;6063010;30;24;30–50 Mbps
850;6063010;3,5;1;0–10 Mbps
851;6063010;50;569;50–100 Mbps
852;6063010;100;5;100–300 Mbps
853;6063010;300;5;300–1000 Mbps
854;6063010;500;116;300–1000 Mbps
855;6063010;1000;47;>1000 Mbps
856;6063010;226,5;195;100–300 Mbps
857;6063020;0;5;0–10 Mbps
858;6063020;2;5;0–10 Mbps
859;6063020;6;17;0–10 Mbps
860;6063020;10;12;10–30 Mbps
861;6063020;226,5;18;100–300 Mbps
862;6063030;1;38;0–10 Mbps
863;6063030;3;23;0–10 Mbps
864;6063030;6;77;0–10 Mbps
865;6063030;10;27;10–30 Mbps
866;6063030;50;1;50–100 Mbps
867;6063030;226,5;21;100–300 Mbps
868;6063040;1;8;0–10 Mbps
869;6063040;226,5;22;100–300 Mbps
870;6063050;0;24;0–10 Mbps
871;6063050;2;8;0–10 Mbps
872;6063050;6;25;0–10 Mbps
873;6063050;10;18;10–30 Mbps
874;6063050;226,5;14;100–300 Mbps
875;6063060;2;1;0–10 Mbps
876;6063060;6;18;0–10 Mbps
877;6063060;8;1;0–10 Mbps
878;6063060;10;15;10–30 Mbps
879;6063060;15;4;10–30 Mbps
880;6063060;20;1;10–30 Mbps
881;6063060;30;2;30–50 Mbps
882;6063060;226,5;34;100–300 Mbps
883;6070010;0;1;0–10 Mbps
884;6070010;1;15;0–10 Mbps
885;6070010;3;871;0–10 Mbps
886;6070010;0,5;1;0–10 Mbps
887;6070010;5;1;0–10 Mbps
888;6070010;6;187;0–10 Mbps
889;6070010;8;1;0–10 Mbps
890;6070010;10;301;10–30 Mbps
891;6070010;15;31;10–30 Mbps
892;6070010;20;921;10–30 Mbps
893;6070010;25;83;10–30 Mbps
894;6070010;35;32;30–50 Mbps
895;6070010;50;362;50–100 Mbps
896;6070010;100;3;100–300 Mbps
897;6070010;200;57;100–300 Mbps
898;6070010;300;3;300–1000 Mbps
899;6070010;500;45;300–1000 Mbps
900;6070010;1000;32;>1000 Mbps
901;6070010;226,5;164;100–300 Mbps
902;6070020;3;76;0–10 Mbps
903;6070020;20;2;10–30 Mbps
904;6070020;40;1;30–50 Mbps
905;6070020;226,5;21;100–300 Mbps
906;6070030;3;53;0–10 Mbps
907;6070030;20;2;10–30 Mbps
908;6070030;226,5;35;100–300 Mbps
909;6070040;0;1;0–10 Mbps
910;6070040;3;151;0–10 Mbps
911;6070040;6;54;0–10 Mbps
912;6070040;10;112;10–30 Mbps
913;6070040;12;14;10–30 Mbps
914;6070040;15;5;10–30 Mbps
915;6070040;20;1;10–30 Mbps
916;6070040;226,5;31;100–300 Mbps
917;6084010;0;2;0–10 Mbps
918;6084010;1;20;0–10 Mbps
919;6084010;3;78;0–10 Mbps
920;6084010;0,5;1;0–10 Mbps
921;6084010;226,5;7;100–300 Mbps
922;6084020;0;4;0–10 Mbps
923;6084020;1;2;0–10 Mbps
924;6084020;3;3;0–10 Mbps
925;6084020;0,5;1;0–10 Mbps
926;6084020;5;2;0–10 Mbps
927;6084020;6;15;0–10 Mbps
928;6084020;8;145;0–10 Mbps
929;6084020;9;1;0–10 Mbps
930;6084020;10;143;10–30 Mbps
931;6084020;12;1;10–30 Mbps
932;6084020;15;644;10–30 Mbps
933;6084020;30;32;30–50 Mbps
934;6084020;226,5;38;100–300 Mbps
935;6084030;0;1;0–10 Mbps
936;6084030;3;12;0–10 Mbps
937;6084030;226,5;7;100–300 Mbps
938;6084040;226,5;20;100–300 Mbps
939;6084050;1;50;0–10 Mbps
940;6084050;2;43;0–10 Mbps
941;6084050;3;24;0–10 Mbps
942;6084050;0,5;1;0–10 Mbps
943;6084050;226,5;8;100–300 Mbps
944;6091010;0;18;0–10 Mbps
945;6091010;1;18;0–10 Mbps
946;6091010;2;2;0–10 Mbps
947;6091010;3;1;0–10 Mbps
948;6091010;4;34;0–10 Mbps
949;6091010;0,5;5;0–10 Mbps
950;6091010;6;2;0–10 Mbps
951;6091010;8;3;0–10 Mbps
952;6091010;10;9;10–30 Mbps
953;6091010;15;5;10–30 Mbps
954;6091010;20;6;10–30 Mbps
955;6091010;30;11;30–50 Mbps
956;6091010;3,5;8;0–10 Mbps
957;6091010;45;2;30–50 Mbps
958;6091010;46;23;30–50 Mbps
959;6091010;50;10;50–100 Mbps
960;6091010;0,75;3;0–10 Mbps
961;6091010;99;258;50–100 Mbps
962;6091010;100;9;100–300 Mbps
963;6091010;101;92;100–300 Mbps
964;6091010;200;104;100–300 Mbps
965;6091010;300;14;300–1000 Mbps
966;6091010;301;4;300–1000 Mbps
967;6091010;302;100;300–1000 Mbps
968;6091010;400;135;300–1000 Mbps
969;6091010;499;9;300–1000 Mbps
970;6091010;500;633;300–1000 Mbps
971;6091010;600;1;300–1000 Mbps
972;6091010;700;30;300–1000 Mbps
973;6091010;800;152;300–1000 Mbps
974;6091010;940;711;300–1000 Mbps
975;6091010;999;518;300–1000 Mbps
976;6091010;1000;1;>1000 Mbps
977;6091010;226,5;28;100–300 Mbps
978;6091010;0,5;11;0–10 Mbps
979;6091010;20;1;10–30 Mbps
980;6091010;3,5;2;0–10 Mbps
981;6091010;50;8;50–100 Mbps
982;6091010;0,75;3;0–10 Mbps
983;6091010;99;6;50–100 Mbps
984;6091010;100;3;100–300 Mbps
985;6091010;300;3;300–1000 Mbps
986;6091010;499;145;300–1000 Mbps
987;6091010;500;12;300–1000 Mbps
988;6091010;600;380;300–1000 Mbps
989;6091010;999;2;300–1000 Mbps
990;6091010;1000;20;>1000 Mbps
991;6091010;226,5;10;100–300 Mbps
992;6091010;10;1;10–30 Mbps
993;6091010;50;878;50–100 Mbps
994;6091010;99;46;50–100 Mbps
995;6091010;100;560;100–300 Mbps
996;6091010;101;1;100–300 Mbps
997;6091010;300;697;300–1000 Mbps
998;6091010;302;1;300–1000 Mbps
999;6091010;400;4;300–1000 Mbps
1000;6091010;499;1;300–1000 Mbps
1001;6091010;500;17;300–1000 Mbps
1002;6091010;600;81;300–1000 Mbps
1003;6091010;700;4;300–1000 Mbps
1004;6091010;800;10;300–1000 Mbps
1005;6091010;940;29;300–1000 Mbps
1006;6091010;999;63;300–1000 Mbps
1007;6091010;1000;114;>1000 Mbps
1008;6091010;226,5;11;100–300 Mbps
1009;6091010;1;2;0–10 Mbps
1010;6091010;2;5;0–10 Mbps
1011;6091010;3;3;0–10 Mbps
1012;6091010;4;2;0–10 Mbps
1013;6091010;10;6;10–30 Mbps
1014;6091010;15;4;10–30 Mbps
1015;6091010;30;1;30–50 Mbps
1016;6091010;99;88;50–100 Mbps
1017;6091010;499;2;300–1000 Mbps
1018;6091010;999;80;300–1000 Mbps
1019;6091010;1000;222;>1000 Mbps
1020;6091010;226,5;78;100–300 Mbps
1021;6091010;0;2;0–10 Mbps
1022;6091010;2;1;0–10 Mbps
1023;6091010;5;1;0–10 Mbps
1024;6091010;6;3;0–10 Mbps
1025;6091010;10;19;10–30 Mbps
1026;6091010;15;3;10–30 Mbps
1027;6091010;25;1;10–30 Mbps
1028;6091010;30;5;30–50 Mbps
1029;6091010;46;4;30–50 Mbps
1030;6091010;50;3;50–100 Mbps
1031;6091010;99;92;50–100 Mbps
1032;6091010;100;2;100–300 Mbps
1033;6091010;101;47;100–300 Mbps
1034;6091010;200;17;100–300 Mbps
1035;6091010;300;4;300–1000 Mbps
1036;6091010;301;4;300–1000 Mbps
1037;6091010;302;71;300–1000 Mbps
1038;6091010;400;25;300–1000 Mbps
1039;6091010;499;2;300–1000 Mbps
1040;6091010;500;368;300–1000 Mbps
1041;6091010;600;550;300–1000 Mbps
1042;6091010;700;6;300–1000 Mbps
1043;6091010;800;54;300–1000 Mbps
1044;6091010;940;249;300–1000 Mbps
1045;6091010;999;212;300–1000 Mbps
1046;6091010;1000;465;>1000 Mbps
1047;6091010;226,5;81;100–300 Mbps
1048;6091010;1;7;0–10 Mbps
1049;6091010;2;8;0–10 Mbps
1050;6091010;3;50;0–10 Mbps
1051;6091010;6;27;0–10 Mbps
1052;6091010;10;10;10–30 Mbps
1053;6091010;15;17;10–30 Mbps
1054;6091010;45;1;30–50 Mbps
1055;6091010;50;1;50–100 Mbps
1056;6091010;99;13;50–100 Mbps
1057;6091010;100;1;100–300 Mbps
1058;6091010;200;16;100–300 Mbps
1059;6091010;300;3;300–1000 Mbps
1060;6091010;400;28;300–1000 Mbps
1061;6091010;499;879;300–1000 Mbps
1062;6091010;500;202;300–1000 Mbps
1063;6091010;600;307;300–1000 Mbps
1064;6091010;700;7;300–1000 Mbps
1065;6091010;800;42;300–1000 Mbps
1066;6091010;940;281;300–1000 Mbps
1067;6091010;999;36;300–1000 Mbps
1068;6091010;1000;114;>1000 Mbps
1069;6091010;226,5;67;100–300 Mbps
1070;6091010;50;22;50–100 Mbps
1071;6091010;100;234;100–300 Mbps
1072;6091010;101;2;100–300 Mbps
1073;6091010;200;2;100–300 Mbps
1074;6091010;300;439;300–1000 Mbps
1075;6091010;400;4;300–1000 Mbps
1076;6091010;499;6;300–1000 Mbps
1077;6091010;500;22;300–1000 Mbps
1078;6091010;600;33;300–1000 Mbps
1079;6091010;700;1;300–1000 Mbps
1080;6091010;800;8;300–1000 Mbps
1081;6091010;940;38;300–1000 Mbps
1082;6091010;1000;4;>1000 Mbps
1083;6091010;226,5;10;100–300 Mbps
1084;6091010;0;3;0–10 Mbps
1085;6091010;50;1;50–100 Mbps
1086;6091010;99;32;50–100 Mbps
1087;6091010;100;553;100–300 Mbps
1088;6091010;300;549;300–1000 Mbps
1089;6091010;499;1;300–1000 Mbps
1090;6091010;500;8;300–1000 Mbps
1091;6091010;600;53;300–1000 Mbps
1092;6091010;999;103;300–1000 Mbps
1093;6091010;1000;162;>1000 Mbps
1094;6091010;226,5;23;100–300 Mbps
1095;6091010;0;1;0–10 Mbps
1096;6091010;1;5;0–10 Mbps
1097;6091010;3;1;0–10 Mbps
1098;6091010;0,5;1;0–10 Mbps
1099;6091010;10;2;10–30 Mbps
1100;6091010;30;1;30–50 Mbps
1101;6091010;3,5;2;0–10 Mbps
1102;6091010;46;10;30–50 Mbps
1103;6091010;50;1;50–100 Mbps
1104;6091010;0,75;1;0–10 Mbps
1105;6091010;99;51;50–100 Mbps
1106;6091010;100;2;100–300 Mbps
1107;6091010;101;108;100–300 Mbps
1108;6091010;200;33;100–300 Mbps
1109;6091010;300;4;300–1000 Mbps
1110;6091010;301;2;300–1000 Mbps
1111;6091010;302;187;300–1000 Mbps
1112;6091010;400;37;300–1000 Mbps
1113;6091010;499;1;300–1000 Mbps
1114;6091010;500;177;300–1000 Mbps
1115;6091010;600;537;300–1000 Mbps
1116;6091010;700;12;300–1000 Mbps
1117;6091010;800;101;300–1000 Mbps
1118;6091010;940;379;300–1000 Mbps
1119;6091010;999;124;300–1000 Mbps
1120;6091010;1000;187;>1000 Mbps
1121;6091010;226,5;46;100–300 Mbps
1122;6091010;0,5;1;0–10 Mbps
1123;6091010;50;1;50–100 Mbps
1124;6091010;99;25;50–100 Mbps
1125;6091010;100;653;100–300 Mbps
1126;6091010;300;608;300–1000 Mbps
1127;6091010;499;709;300–1000 Mbps
1128;6091010;500;18;300–1000 Mbps
1129;6091010;600;50;300–1000 Mbps
1130;6091010;999;41;300–1000 Mbps
1131;6091010;1000;59;>1000 Mbps
1132;6091010;226,5;4;100–300 Mbps
1133;6098010;226,5;10;100–300 Mbps
1134;6098010;0;170;0–10 Mbps
1135;6098010;6;28;0–10 Mbps
1136;6098010;8;9;0–10 Mbps
1137;6098010;10;3;10–30 Mbps
1138;6098010;15;115;10–30 Mbps
1139;6098010;20;14;10–30 Mbps
1140;6098010;30;20;30–50 Mbps
1141;6098010;50;8;50–100 Mbps
1142;6098010;100;15;100–300 Mbps
1143;6098010;226,5;2;100–300 Mbps
1144;6098010;0;245;0–10 Mbps
1145;6098010;1;35;0–10 Mbps
1146;6098010;3;284;0–10 Mbps
1147;6098010;0,5;5;0–10 Mbps
1148;6098010;5;11;0–10 Mbps
1149;6098010;6;609;0–10 Mbps
1150;6098010;9;3;0–10 Mbps
1151;6098010;10;479;10–30 Mbps
1152;6098010;12;123;10–30 Mbps
1153;6098010;14;4;10–30 Mbps
1154;6098010;15;450;10–30 Mbps
1155;6098010;20;1;10–30 Mbps
1156;6098010;30;6;30–50 Mbps
1157;6098010;50;7;50–100 Mbps
1158;6098010;0,75;2;0–10 Mbps
1159;6098010;99;186;50–100 Mbps
1160;6098010;100;6;100–300 Mbps
1161;6098010;200;193;100–300 Mbps
1162;6098010;300;5;300–1000 Mbps
1163;6098010;499;2;300–1000 Mbps
1164;6098010;500;434;300–1000 Mbps
1165;6098010;999;58;300–1000 Mbps
1166;6098010;1000;580;>1000 Mbps
1167;6098010;226,5;15;100–300 Mbps
1168;6098010;226,5;12;100–300 Mbps
1169;6098010;0;172;0–10 Mbps
1170;6098010;6;28;0–10 Mbps
1171;6098010;8;8;0–10 Mbps
1172;6098010;10;2;10–30 Mbps
1173;6098010;15;115;10–30 Mbps
1174;6098010;20;14;10–30 Mbps
1175;6098010;30;20;30–50 Mbps
1176;6098010;50;8;50–100 Mbps
1177;6098010;100;15;100–300 Mbps
1178;6098010;226,5;2;100–300 Mbps
1179;6098010;226,5;3;100–300 Mbps
1180;6098010;0;172;0–10 Mbps
1181;6098010;6;28;0–10 Mbps
1182;6098010;8;8;0–10 Mbps
1183;6098010;10;2;10–30 Mbps
1184;6098010;15;115;10–30 Mbps
1185;6098010;20;14;10–30 Mbps
1186;6098010;30;20;30–50 Mbps
1187;6098010;50;8;50–100 Mbps
1188;6098010;100;15;100–300 Mbps
1189;6098010;226,5;2;100–300 Mbps
1190;6098010;0;167;0–10 Mbps
1191;6098010;6;28;0–10 Mbps
1192;6098010;8;8;0–10 Mbps
1193;6098010;10;2;10–30 Mbps
1194;6098010;15;116;10–30 Mbps
1195;6098010;20;15;10–30 Mbps
1196;6098010;30;21;30–50 Mbps
1197;6098010;50;9;50–100 Mbps
1198;6098010;100;16;100–300 Mbps
1199;6098010;226,5;12;100–300 Mbps
1200;6105010;10;10;10–30 Mbps
1201;6105010;226,5;26;100–300 Mbps
1202;6105020;10;1;10–30 Mbps
1203;6105020;226,5;5;100–300 Mbps
1204;6105060;226,5;8;100–300 Mbps
1205;1000001;30;1;30–50 Mbps
1206;1000001;3,5;1;0–10 Mbps
1207;6105040;226,5;7;100–300 Mbps
1208;6105050;0;50;0–10 Mbps
1209;6105050;5;19;0–10 Mbps
1210;6105050;6;45;0–10 Mbps
1211;6105050;226,5;10;100–300 Mbps
1212;6105060;1;6;0–10 Mbps
1213;6105060;3;28;0–10 Mbps
1214;6105060;5;5;0–10 Mbps
1215;6105060;6;64;0–10 Mbps
1216;6105060;8;106;0–10 Mbps
1217;6105060;9;2;0–10 Mbps
1218;6105060;10;176;10–30 Mbps
1219;6105060;15;225;10–30 Mbps
1220;6105060;20;1;10–30 Mbps
1221;6105060;3,5;149;0–10 Mbps
1222;6105060;40;1;30–50 Mbps
1223;6105060;50;313;50–100 Mbps
1224;6105060;100;2;100–300 Mbps
1225;6105060;300;1;300–1000 Mbps
1226;6105060;500;12;300–1000 Mbps
1227;6105060;1000;13;>1000 Mbps
1228;6105060;226,5;86;100–300 Mbps
1229;6105070;5;6;0–10 Mbps
1230;6105070;6;71;0–10 Mbps
1231;6105070;30;2;30–50 Mbps
1232;6105070;226,5;14;100–300 Mbps
1233;6105080;226,5;10;100–300 Mbps
1234;6112005;226,5;3;100–300 Mbps
1235;6112010;0;1;0–10 Mbps
1236;6112010;1;8;0–10 Mbps
1237;6112010;2;93;0–10 Mbps
1238;6112010;3;155;0–10 Mbps
1239;6112010;5;2;0–10 Mbps
1240;6112010;6;17;0–10 Mbps
1241;6112010;8;3;0–10 Mbps
1242;6112010;9;1;0–10 Mbps
1243;6112010;10;109;10–30 Mbps
1244;6112010;14;1;10–30 Mbps
1245;6112010;15;139;10–30 Mbps
1246;6112010;20;1;10–30 Mbps
1247;6112010;25;30;10–30 Mbps
1248;6112010;30;2;30–50 Mbps
1249;6112010;50;333;50–100 Mbps
1250;6112010;0,75;1;0–10 Mbps
1251;6112010;100;1;100–300 Mbps
1252;6112010;300;959;300–1000 Mbps
1253;6112010;500;50;300–1000 Mbps
1254;6112010;1000;16;>1000 Mbps
1255;6112010;226,5;51;100–300 Mbps
1256;6112020;3;154;0–10 Mbps
1257;6112020;6;44;0–10 Mbps
1258;6112020;10;22;10–30 Mbps
1259;6112020;75;2;50–100 Mbps
1260;6112020;212;1;100–300 Mbps
1261;6112020;226,5;1;100–300 Mbps
1262;6112030;0;1;0–10 Mbps
1263;6112030;2;321;0–10 Mbps
1264;6112030;4;83;0–10 Mbps
1265;6112030;5;34;0–10 Mbps
1266;6112030;226,5;16;100–300 Mbps
1267;6112040;5;19;0–10 Mbps
1268;6112040;226,5;6;100–300 Mbps
1269;6112050;226,5;7;100–300 Mbps
1270;6112060;226,5;3;100–300 Mbps
1271;6112070;3;10;0–10 Mbps
1272;6112070;5;12;0–10 Mbps
1273;6112070;200;1;100–300 Mbps
1274;6112070;226,5;3;100–300 Mbps
1275;6112080;3;21;0–10 Mbps
1276;6112080;6;6;0–10 Mbps
1277;6112080;10;3;10–30 Mbps
1278;6112080;41;9;30–50 Mbps
1279;6112080;226,5;3;100–300 Mbps
1280;6112090;3;151;0–10 Mbps
1281;6112090;226,5;15;100–300 Mbps
1282;6119010;226,5;5;100–300 Mbps
1283;6119015;226,5;39;100–300 Mbps
1284;6119020;226,5;25;100–300 Mbps
1285;6119030;226,5;14;100–300 Mbps
1286;6119040;226,5;14;100–300 Mbps
1287;6119045;226,5;37;100–300 Mbps
1288;6119055;226,5;7;100–300 Mbps
1289;6119050;0;4;0–10 Mbps
1290;6119050;1;8;0–10 Mbps
1291;6119050;2;15;0–10 Mbps
1292;6119050;3;13;0–10 Mbps
1293;6119050;4;1;0–10 Mbps
1294;6119050;5;210;0–10 Mbps
1295;6119050;6;6;0–10 Mbps
1296;6119050;8;34;0–10 Mbps
1297;6119050;10;1;10–30 Mbps
1298;6119050;13;124;10–30 Mbps
1299;6119050;14;1;10–30 Mbps
1300;6119050;15;136;10–30 Mbps
1301;6119050;20;126;10–30 Mbps
1302;6119050;23;19;10–30 Mbps
1303;6119050;30;659;30–50 Mbps
1304;6119050;40;1;30–50 Mbps
1305;6119050;50;634;50–100 Mbps
1306;6119050;70;114;50–100 Mbps
1307;6119050;85;16;50–100 Mbps
1308;6119050;100;750;100–300 Mbps
1309;6119050;200;12;100–300 Mbps
1310;6119050;300;931;300–1000 Mbps
1311;6119050;400;14;300–1000 Mbps
1312;6119050;500;35;300–1000 Mbps
1313;6119050;600;57;300–1000 Mbps
1314;6119050;700;1;300–1000 Mbps
1315;6119050;800;12;300–1000 Mbps
1316;6119050;940;103;300–1000 Mbps
1317;6119050;1000;3;>1000 Mbps
1318;6119050;226,5;119;100–300 Mbps
1319;6119060;226,5;11;100–300 Mbps
1320;6119070;0;1;0–10 Mbps
1321;6119070;1;13;0–10 Mbps
1322;6119070;2;23;0–10 Mbps
1323;6119070;3;122;0–10 Mbps
1324;6119070;5;414;0–10 Mbps
1325;6119070;8;72;0–10 Mbps
1326;6119070;10;171;10–30 Mbps
1327;6119070;30;1;30–50 Mbps
1328;6119070;226,5;9;100–300 Mbps
1329;6119080;226,5;8;100–300 Mbps
1330;6119085;226,5;119;100–300 Mbps
1331;6119090;226,5;15;100–300 Mbps
1332;6126010;2;35;0–10 Mbps
1333;6126010;100;80;100–300 Mbps
1334;6126010;200;86;100–300 Mbps
1335;6126010;500;153;300–1000 Mbps
1336;6126010;226,5;45;100–300 Mbps
1337;6126020;2;60;0–10 Mbps
1338;6126020;226,5;64;100–300 Mbps
1339;6126030;0;12;0–10 Mbps
1340;6126030;1;31;0–10 Mbps
1341;6126030;3;42;0–10 Mbps
1342;6126030;0,5;1;0–10 Mbps
1343;6126030;5;1;0–10 Mbps
1344;6126030;6;68;0–10 Mbps
1345;6126030;8;1;0–10 Mbps
1346;6126030;10;404;10–30 Mbps
1347;6126030;15;51;10–30 Mbps
1348;6126030;20;1;10–30 Mbps
1349;6126030;25;604;10–30 Mbps
1350;6126030;30;53;30–50 Mbps
1351;6126030;35;52;30–50 Mbps
1352;6126030;50;2;50–100 Mbps
1353;6126030;60;35;50–100 Mbps
1354;6126030;75;692;50–100 Mbps
1355;6126030;99;89;50–100 Mbps
1356;6126030;100;12;100–300 Mbps
1357;6126030;120;182;100–300 Mbps
1358;6126030;150;274;100–300 Mbps
1359;6126030;200;2;100–300 Mbps
1360;6126030;250;190;100–300 Mbps
1361;6126030;300;8;300–1000 Mbps
1362;6126030;499;3;300–1000 Mbps
1363;6126030;500;421;300–1000 Mbps
1364;6126030;600;63;300–1000 Mbps
1365;6126030;999;269;300–1000 Mbps
1366;6126030;1000;422;>1000 Mbps
1367;6126030;226,5;137;100–300 Mbps
1368;6126035;2;41;0–10 Mbps
1369;6126035;226,5;61;100–300 Mbps
1370;6126040;99;1;50–100 Mbps
1371;6126040;499;51;300–1000 Mbps
1372;6126040;999;3;300–1000 Mbps
1373;6126040;1000;2;>1000 Mbps
1374;6126040;226,5;112;100–300 Mbps
1375;6134010;0;5;0–10 Mbps
1376;6134010;10;5;10–30 Mbps
1377;6134010;50;326;50–100 Mbps
1378;6134010;99;9;50–100 Mbps
1379;6134010;100;662;100–300 Mbps
1380;6134010;300;286;300–1000 Mbps
1381;6134010;499;173;300–1000 Mbps
1382;6134010;500;14;300–1000 Mbps
1383;6134010;999;11;300–1000 Mbps
1384;6134010;1000;70;>1000 Mbps
1385;6134010;226,5;73;100–300 Mbps
1386;6134030;10;20;10–30 Mbps
1387;6134030;226,5;23;100–300 Mbps
1388;6134020;50;221;50–100 Mbps
1389;6134020;100;11;100–300 Mbps
1390;6134020;150;3;100–300 Mbps
1391;6134020;226,5;2;100–300 Mbps
1392;6134030;0;2;0–10 Mbps
1393;6134030;3;12;0–10 Mbps
