ID_Localidad;ID_Provincia;Partido;Localidad
14140210;Córdoba;San Justo;Estación Luxardo
14140215;Córdoba;San Justo;Colonia Iturraspe
14140220;Córdoba;San Justo;Freyre
14140230;Córdoba;San Justo;La Francia
14140240;Córdoba;San Justo;La Paquita
14140250;Córdoba;San Justo;La Tordilla
14140260;Córdoba;San Justo;Las Varas
14140270;Córdoba;San Justo;Las Varillas
14140280;Córdoba;San Justo;Marull
14140290;Córdoba;San Justo;Miramar
14140300;Córdoba;San Justo;Morteros
14140310;Córdoba;San Justo;Plaza Luxardo
14140320;Córdoba;San Justo;Plaza San Francisco
14140330;Córdoba;San Justo;Porteña
14140340;Córdoba;San Justo;Quebracho Herrado
14140350;Córdoba;San Justo;Sacanta
14140360;Córdoba;San Justo;San Francisco
14140370;Córdoba;San Justo;Saturnino María Laspiur
14140380;Córdoba;San Justo;Seeber
14140390;Córdoba;San Justo;Toro Pujio
14140400;Córdoba;San Justo;Tránsito
14140420;Córdoba;San Justo;Villa Concepción del Tío
14140430;Córdoba;San Justo;Villa del Tránsito
14140440;Córdoba;San Justo;Villa San Esteban
14147010;Córdoba;Santa María;Alta Gracia
14147020;Córdoba;Santa María;Anisacate
14147030;Córdoba;Santa María;Barrio Gilbert
14147050;Córdoba;Santa María;Bouwer
14147055;Córdoba;Santa María;Campos Del Virrey
14147060;Córdoba;Santa María;Caseros Centro
14147065;Córdoba;Santa María;Causana
14147070;Córdoba;Santa María;Costa Azul
14147080;Córdoba;Santa María;Despeñaderos
14147090;Córdoba;Santa María;Dique Chico
14147095;Córdoba;Santa María;El Potrerillo
14147100;Córdoba;Santa María;Falda del Cañete
14147110;Córdoba;Santa María;Falda del Carmen
14147115;Córdoba;Santa María;José de la Quintana
14147130;Córdoba;Santa María;La Carbonada
14147150;Córdoba;Santa María;La Paisanita
14147160;Córdoba;Santa María;La Perla
14147170;Córdoba;Santa María;La Rancherita
14147180;Córdoba;Santa María;La Serranita
14147190;Córdoba;Santa María;Los Cedros - Las Quintas
14147200;Córdoba;Santa María;Lozada
14147210;Córdoba;Santa María;Malagueño
14147217;Córdoba;Santa María;Milenica
14147220;Córdoba;Santa María;Barrio Las Quintas
14147220;Córdoba;Santa María;Mi Valle
14147220;Córdoba;Santa María;Monte Ralo
14147220;Córdoba;Santa María;Tejas Tres
14147220;Córdoba;Santa María;Tierra Alta
14147230;Córdoba;Santa María;Potrero de Garay
14147240;Córdoba;Santa María;Rafael García
14147250;Córdoba;Santa María;San Clemente
14147260;Córdoba;Santa María;San Nicolás
14147270;Córdoba;Santa María;Socavones
14147280;Córdoba;Santa María;Barrio Villa del Parque
14147280;Córdoba;Santa María;La Cumbrecita
14147280;Córdoba;Santa María;La Donosa
14147280;Córdoba;Santa María;Toledo
14147290;Córdoba;Santa María;Valle Alegre
14147300;Córdoba;Santa María;Valle de Anisacate
14147310;Córdoba;Santa María;Villa Ciudad de América (Loteo Diego de Rojas)
14147320;Córdoba;Santa María;Villa del Prado
14147330;Córdoba;Santa María;Villa La Bolsa
14147340;Córdoba;Santa María;Villa Los Aromos
14147350;Córdoba;Santa María;Villa Parque Santa Ana
14147360;Córdoba;Santa María;Villa San Isidro - José de la Quintana
14147370;Córdoba;Santa María;Villa Sierras de Oro
14147380;Córdoba;Santa María;Yocsina
14154010;Córdoba;Sobremonte;Caminiaga
14154030;Córdoba;Sobremonte;Chuña Huasi
14154040;Córdoba;Sobremonte;Pozo Nuevo
14154050;Córdoba;Sobremonte;San Francisco del Chañar
14161010;Córdoba;Tercero Arriba;Almafuerte
14161020;Córdoba;Tercero Arriba;Colonia Almada
14161030;Córdoba;Tercero Arriba;Corralito
14161040;Córdoba;Tercero Arriba;Dalmacio Vélez
14161050;Córdoba;Tercero Arriba;General Fotheringham
14161060;Córdoba;Tercero Arriba;Hernando
14161070;Córdoba;Tercero Arriba;James Craik
14161080;Córdoba;Tercero Arriba;Las Isletillas
14161090;Córdoba;Tercero Arriba;Las Perdices
14161100;Córdoba;Tercero Arriba;Los Zorros
14161110;Córdoba;Tercero Arriba;Oliva
14161120;Córdoba;Tercero Arriba;Pampayasta Norte
14161130;Córdoba;Tercero Arriba;Pampayasta Sur
14161140;Córdoba;Tercero Arriba;Punta del Agua
14161150;Córdoba;Tercero Arriba;Río Tercero
14161160;Córdoba;Tercero Arriba;Tancacha
14161170;Córdoba;Tercero Arriba;Villa Ascasubi
14168010;Córdoba;Totoral;Candelaria Sur
14168020;Córdoba;Totoral;Cañada de Luque
14168030;Córdoba;Totoral;Capilla de Sitón
14168030;Córdoba;Totoral;La Paz
14168040;Córdoba;Totoral;La Pampa
14168060;Córdoba;Totoral;Las Peñas
14168070;Córdoba;Totoral;Los Mistoles
14168080;Córdoba;Totoral;Santa Catalina
14168090;Córdoba;Totoral;Sarmiento
14168100;Córdoba;Totoral;Simbolar
14168110;Córdoba;Totoral;Sinsacate
14168120;Córdoba;Totoral;Villa del Totoral
14175020;Córdoba;Tulumba;Churqui Cañada
14175030;Córdoba;Tulumba;El Rodeo
14175040;Córdoba;Tulumba;El Tuscal
14175050;Córdoba;Tulumba;Las Arrias
14175060;Córdoba;Tulumba;Cerro Colorado
14175060;Córdoba;Tulumba;Lucio V. Mansilla
14175070;Córdoba;Tulumba;Rosario del Saladillo
14175080;Córdoba;Tulumba;San José de la Dormida
14175090;Córdoba;Tulumba;San José de las Salinas
14175100;Córdoba;Tulumba;San Pedro Norte
14175110;Córdoba;Tulumba;Villa Tulumba
14182010;Córdoba;Unión;Aldea Santa María
14182020;Córdoba;Unión;Alto Alegre
14182030;Córdoba;Unión;Ana Zumarán
14182040;Córdoba;Unión;Ballesteros
14182050;Córdoba;Unión;Ballesteros Sur
14182060;Córdoba;Unión;Bell Ville
14182070;Córdoba;Unión;Benjamín Gould
14182080;Córdoba;Unión;Canals
14182090;Córdoba;Unión;Chilibroste
14182100;Córdoba;Unión;Cintra
14182110;Córdoba;Unión;Colonia Bismarck
14182120;Córdoba;Unión;Colonia Bremen
14182130;Córdoba;Unión;Idiazabal
14182140;Córdoba;Unión;Justiniano Posse
14182150;Córdoba;Unión;Laborde
14182160;Córdoba;Unión;Monte Leña
14182170;Córdoba;Unión;Monte Maíz
14182180;Córdoba;Unión;Morrison
14182190;Córdoba;Unión;Noetinger
14182200;Córdoba;Unión;Ordóñez
14182210;Córdoba;Unión;Pascanas
14182220;Córdoba;Unión;Pueblo Italiano
14182230;Córdoba;Unión;Ramón J. Cárcano
14182240;Córdoba;Unión;San Antonio de Litín
14182250;Córdoba;Unión;San Marcos
14182260;Córdoba;Unión;San Severo
14182270;Córdoba;Unión;Viamonte
14182280;Córdoba;Unión;Villa Los Patos
14182290;Córdoba;Unión;Wenceslao Escalante
18007010;Corrientes;Bella Vista;Bella Vista
18014010;Corrientes;Berón de Astrada;Berón de Astrada
18014020;Corrientes;Berón de Astrada;Yahapé
18021020;Corrientes;Capital;Barrio Esperanza
18021020;Corrientes;Capital;Corrientes
18021030;Corrientes;Capital;Laguna Brava
18021040;Corrientes;Capital;Riachuelo
18021050;Corrientes;Capital;San Cayetano
18028010;Corrientes;Concepción;Concepción
18028020;Corrientes;Concepción;Santa Rosa
18028030;Corrientes;Concepción;Tabay
18028040;Corrientes;Concepción;Tatacua
18035010;Corrientes;Curuzú Cuatiá;Cazadores Correntinos
18035020;Corrientes;Curuzú Cuatiá;Curuzú Cuatiá
18035030;Corrientes;Curuzú Cuatiá;Perugorría
18042010;Corrientes;Empedrado;El Sombrero
18042020;Corrientes;Empedrado;Empedrado
18049010;Corrientes;Esquina;Esquina
18049020;Corrientes;Esquina;Pueblo Libertador
18056010;Corrientes;General Alvear;Alvear
18056020;Corrientes;General Alvear;Estación Torrent
18063010;Corrientes;General Paz;Itá Ibaté
18063020;Corrientes;General Paz;Lomas de Vallejos
18063030;Corrientes;General Paz;Nuestra Señora del Rosario de Caá Catí
18063040;Corrientes;General Paz;Palmar Grande
18070010;Corrientes;Goya;Colonia Carolina
18070020;Corrientes;Goya;Goya
18077010;Corrientes;ItatÍ;Itatí
18077020;Corrientes;Itatí;Ramada Paso
18084010;Corrientes;Ituzaingó;Colonia Liebig's
18084020;Corrientes;Ituzaingó;Ituzaingó
18084030;Corrientes;Ituzaingó;San Antonio
18084040;Corrientes;Ituzaingó;San Carlos
18084050;Corrientes;Ituzaingó;Villa Olivari
18091010;Corrientes;Lavalle;Cruz de los Milagros
18091020;Corrientes;Lavalle;Gobernador Juan E. Martínez
18091030;Corrientes;Lavalle;Lavalle
18091040;Corrientes;Lavalle;Santa Lucía
18091050;Corrientes;Lavalle;Villa Córdoba
18091060;Corrientes;Lavalle;Yatayti Calle
18098010;Corrientes;Mburucuyá;Mburucuyá
18105010;Corrientes;Mercedes;Felipe Yofré
18105020;Corrientes;Mercedes;Mariano I. Loza  (Est. Justino Solari)
18105030;Corrientes;Mercedes;Mercedes
18112010;Corrientes;Monte Caseros;Colonia Libertad
18112020;Corrientes;Monte Caseros;Estación Libertad
18112030;Corrientes;Monte Caseros;Juan Pujol
18112040;Corrientes;Monte Caseros;Mocoretá
18112050;Corrientes;Monte Caseros;Monte Caseros
18112060;Corrientes;Monte Caseros;Parada Acuña
18112070;Corrientes;Monte Caseros;Parada Labougle
18119010;Corrientes;Paso de los Libres;Bonpland
18119020;Corrientes;Paso de los Libres;Parada Pucheta
18119030;Corrientes;Paso de los Libres;Paso de los Libres
18119040;Corrientes;Paso de los Libres;Tapebicuá
18126010;Corrientes;Saladas;Saladas
18126020;Corrientes;Saladas;San Lorenzo
18133010;Corrientes;San Cosme;Ingenio Primer Correntino
18133020;Corrientes;San Cosme;Paso de la Patria
18133030;Corrientes;San Cosme;San Cosme
18133040;Corrientes;San Cosme;Santa Ana
18140010;Corrientes;San Luis del Palmar;San Luis del Palmar
18147010;Corrientes;San Martín;Colonia Carlos Pellegrini
18147020;Corrientes;San Martín;Guaviraví
18147030;Corrientes;San Martín;La Cruz
18147040;Corrientes;San Martín;Yapeyú
18154010;Corrientes;San Miguel;Loreto
18154020;Corrientes;San Miguel;San Miguel
18161010;Corrientes;San Roque;Chavarría
18161020;Corrientes;San Roque;Colonia Pando
18161030;Corrientes;San Roque;9 de Julio  (Est. Pueblo 9 de Julio)
18161040;Corrientes;San Roque;Pedro R. Fernández (Est. Manuel F. Mantilla)
18161050;Corrientes;San Roque;San Roque
18168010;Corrientes;Santo Tomé;José Rafael Gómez
18168020;Corrientes;Santo Tomé;Garruchos
18168030;Corrientes;Santo Tomé;Gobernador Igr. Valentín Virasoro
18168040;Corrientes;Santo Tomé;Santo Tomé
18175010;Corrientes;Sauce;Sauce
22007010;Chaco;Almirante Brown;Concepción del Bermejo
22007020;Chaco;Almirante Brown;Los Frentones
22007030;Chaco;Almirante Brown;Pampa del Infierno
22007040;Chaco;Almirante Brown;Río Muerto
22007050;Chaco;Almirante Brown;Taco Pozo
22014010;Chaco;Bermejo;General Vedia
22014020;Chaco;Bermejo;Isla del Cerrito
22014030;Chaco;Bermejo;La Leonesa
22014040;Chaco;Bermejo;Las Palmas
22014050;Chaco;Bermejo;Puerto Bermejo Nuevo
22014070;Chaco;Bermejo;Puerto Eva Perón
22021010;Chaco;Comandante Fernández;Presidencia Roque Sáenz Peña
22028010;Chaco;Chacabuco;Charata
22036010;Chaco;12 de Octubre;Gancedo
22036020;Chaco;12 de Octubre;General Capdevila
22036030;Chaco;12 de Octubre;General Pinedo
22036040;Chaco;12 de Octubre;Mesón de Fierro
22039010;Chaco;2 de Abril;Hermoso Campo
22039020;Chaco;2 de Abril;Itín
22043010;Chaco;Fray Justo Santa María De Oro;Chorotis
22043020;Chaco;Fray Justo Santa María de Oro;Santa Sylvina
22043030;Chaco;Fray Justo Santa María de Oro;Venados Grandes
22049010;Chaco;General Belgrano;Corzuela
22056010;Chaco;General Donovan;La Escondida
22056020;Chaco;General Donovan;La Verde
22056030;Chaco;General Donovan;Lapachito
22056040;Chaco;General Donovan;Makallé
22063010;Chaco;General Güemes;El Espinillo
22063020;Chaco;General Güemes;El Sauzal
22063030;Chaco;General Güemes;El Sauzalito
22063040;Chaco;General Güemes;Fortín Lavalle
22063050;Chaco;General Güemes;Fuerte Esperanza
22063060;Chaco;General Güemes;Juan José Castelli
22063070;Chaco;General Güemes;Miraflores
22063080;Chaco;General Güemes;Nueva Pompeya
22063100;Chaco;General Güemes;Villa Río Bermejito
22063110;Chaco;General Güemes;Wichi
22063120;Chaco;General Güemes;Zaparinqui
22070010;Chaco;Independencia;Avia Terai
22070020;Chaco;Independencia;Campo Largo
22070030;Chaco;Independencia;Fortín Las Chuñas
22070040;Chaco;Independencia;Napenay
22077010;Chaco;Libertad;Colonia Popular
22077020;Chaco;Libertad;Estación General Obligado
22077030;Chaco;Libertad;Laguna Blanca
22077040;Chaco;Libertad;Puerto Tirol
22084010;Chaco;Libertador General San Martín;Ciervo Petiso
22084020;Chaco;Libertador General San Martín;General José de San Martín
22084030;Chaco;Libertador General San Martín;La Eduvigis
22084040;Chaco;Libertador General San Martín;Laguna Limpia
22084050;Chaco;Libertador General San Martín;Pampa Almirón
22084060;Chaco;Libertador General San Martín;Pampa del Indio
22084070;Chaco;Libertador General San Martín;Presidencia Roca
22084080;Chaco;Libertador General San Martín;Selvas del Río de Oro
22091010;Chaco;Maipú;Tres Isletas
22098010;Chaco;Mayor Luis J. Fontana;Coronel Du Graty
22098020;Chaco;Mayor Luis J. Fontana;Enrique Urién
22098030;Chaco;Mayor Luis J. Fontana;Villa Angela
22105010;Chaco;9 de Julio;Las Breñas
22112010;Chaco;O Higgins;La Clotilde
22112020;Chaco;O Higgins;La Tigra
22112030;Chaco;O Higgins;San Bernardo
22119010;Chaco;Presidencia de la Plaza;Presidencia de la Plaza
22126010;Chaco;1º de Mayo;Barrio de los Pescadores
22126020;Chaco;1º de Mayo;Colonia Benítez
22126030;Chaco;1º de Mayo;Margarita Belén
22133010;Chaco;Quitilipi;Quitilipi
22133020;Chaco;Quitilipi;Villa El Palmar
22140010;Chaco;San Fernando;Barranqueras
22140020;Chaco;San Fernando;Basail
22140030;Chaco;San Fernando;Colonia Baranda
22140040;Chaco;San Fernando;Fontana
22140050;Chaco;San Fernando;Puerto Vilelas
22140060;Chaco;San Fernando;Resistencia
22147010;Chaco;San Lorenzo;Samuhú
22147020;Chaco;San Lorenzo;Villa Berthet
22154010;Chaco;Sargento Cabral;Capitán Solari
22154020;Chaco;Sargento Cabral;Colonia Elisa
22154030;Chaco;Sargento Cabral;Colonias Unidas
22154040;Chaco;Sargento Cabral;Ingeniero Barbet
22154050;Chaco;Sargento Cabral;Las Garcitas
22161010;Chaco;Tapenagá;Charadai
22161020;Chaco;Tapenagá;Cote Lai
22161030;Chaco;Tapenagá;Haumonía
22161040;Chaco;Tapenagá;Horquilla
22161050;Chaco;Tapenagá;La Sabana
22168010;Chaco;25 de Mayo;Colonia Aborigen
22168020;Chaco;25 de Mayo;Machagai
22168030;Chaco;25 de Mayo;Napalpí
26007010;Chubut;Biedma;Arroyo Verde
26007020;Chubut;Biedma;Puerto Madryn
26007030;Chubut;Biedma;Puerto Pirámide
26007040;Chubut;Biedma;Quinta El Mirador
26007050;Chubut;Biedma;Reserva Area Protegida El Doradillo
26014010;Chubut;Cushamen;Buenos Aires Chico
26014020;Chubut;Cushamen;Cholila
26014025;Chubut;Cushamen;Costa del Chubut
26014030;Chubut;Cushamen;Cushamen Centro
26014040;Chubut;Cushamen;El Hoyo
26014050;Chubut;Cushamen;El Maitén
26014060;Chubut;Cushamen;Epuyén
26014065;Chubut;Cushamen;Fofo Cahuel
26014070;Chubut;Cushamen;Gualjaina
26014080;Chubut;Cushamen;Lago Epuyén
26014090;Chubut;Cushamen;Lago Puelo
26014100;Chubut;Cushamen;Leleque
26021010;Chubut;Escalante;Astra
26021020;Chubut;Escalante;Acceso Norte
26021020;Chubut;Escalante;Bahía Bustamante
26021020;Chubut;Escalante;Barrio 25 De Mayo
26021020;Chubut;Escalante;Barrio Caleta Cordova
26021020;Chubut;Escalante;Barrio Caleta Olivares
26021020;Chubut;Escalante;Barrio Castelli
26021020;Chubut;Escalante;Barrio Ciudadela
26021020;Chubut;Escalante;Barrio Gasoducto
26021020;Chubut;Escalante;Barrio Guemes
26021020;Chubut;Escalante;Barrio Laprida
26021020;Chubut;Escalante;Barrio Manantial Rosales
26021020;Chubut;Escalante;Barrio Militar - Aeropuerto Militar
26021020;Chubut;Escalante;Barrio Prospero Palazzo
26021020;Chubut;Escalante;Barrio Restinga Ali
26021020;Chubut;Escalante;Barrio Rodriguez Peña
26021020;Chubut;Escalante;Barrio Saavedra
26021020;Chubut;Escalante;Barrio Sarmiento
26021020;Chubut;Escalante;Barrio Villa S.U.P.E.
26021020;Chubut;Escalante;KM. 3 - General Mosconi
26021020;Chubut;Escalante;KM. 5 - Presidente Ortiz
26021020;Chubut;Escalante;KM. 8 - Don Bosco
26021020;Chubut;Escalante;Km. 11 - Cuarteles
26021030;Chubut;Escalante;Comodoro Rivadavia
26021040;Chubut;Escalante;Diadema Argentina
26021050;Chubut;Escalante;Rada Tilly
26028010;Chubut;Florentino Ameghino;Camarones
26028020;Chubut;Florentino Ameghino;Garayalde
26035010;Chubut;Futaleufú;Aldea Escolar
26035020;Chubut;Futaleufú;Corcovado
26035030;Chubut;Futaleufú;Esquel
26035040;Chubut;Futaleufú;Lago Rosario
26035050;Chubut;Futaleufú;Los Cipreses
26035060;Chubut;Futaleufú;Trevelín
26035070;Chubut;Futaleufú;Villa Futalaufquen
26042010;Chubut;Gaiman;Dique Florentino Ameghino
26042020;Chubut;Gaiman;Dolavon
26042030;Chubut;Gaiman;Gaiman
26042040;Chubut;Gaiman;28 de Julio
26049010;Chubut;Gastre;Blancuntre
26049020;Chubut;Gastre;El Escorial
26049030;Chubut;Gastre;Gastre
26049040;Chubut;Gastre;Lagunita Salada
26049050;Chubut;Gastre;Yala Laubat
26056010;Chubut;Languiñeo;Aldea Epulef
26056020;Chubut;Languiñeo;Carrenleufú
26056030;Chubut;Languiñeo;Colan Conhue
26056040;Chubut;Languiñeo;Paso del Sapo
26056050;Chubut;Languiñeo;Tecka
26063010;Chubut;Mártires;El Mirasol
26063020;Chubut;Mártires;Las Plumas
26070010;Chubut;Paso de Indios;Cerro Cóndor
26070020;Chubut;Paso de Indios;Los Altares
26070030;Chubut;Paso de Indios;Paso de Indios
26077010;Chubut;Rawson;Playa Magagna
26077020;Chubut;Rawson;Playa Unión
26077030;Chubut;Rawson;Rawson
26077040;Chubut;Rawson;Trelew
26084010;Chubut;Río Senguer;Aldea Apeleg
26084020;Chubut;Río Senguer;Aldea Beleiro
26084030;Chubut;Río Senguer;Alto Río Senguer
26084040;Chubut;Río Senguer;Doctor Ricardo Rojas
26084050;Chubut;Río Senguer;Facundo
26084060;Chubut;Río Senguer;Lago Blanco
26084070;Chubut;Río Senguer;Río Mayo
26091010;Chubut;Sarmiento;Buen Pasto
26091020;Chubut;Sarmiento;Sarmiento
26098010;Chubut;Tehuelches;Frontera de Río Pico
26098020;Chubut;Tehuelches;Gobernador Costa
26098030;Chubut;Tehuelches;José de San Martín
26098040;Chubut;Tehuelches;Río Pico
26105010;Chubut;Telsen;Gan Gan
26105020;Chubut;Telsen;Telsen
30008010;Entre Ríos;Colón;Arroyo Barú
30008020;Entre Ríos;Colón;Colón
30008030;Entre Ríos;Colón;Colonia Hugues
30008040;Entre Ríos;Colón;Hambis
30008050;Entre Ríos;Colón;Hocker
30008060;Entre Ríos;Colón;La Clarita
30008070;Entre Ríos;Colón;Pueblo Cazes
30008080;Entre Ríos;Colón;Pueblo Liebig's
30008090;Entre Ríos;Colón;San José
30008100;Entre Ríos;Colón;El Brillante
30008100;Entre Ríos;Colón;El Colorado
30008100;Entre Ríos;Colón;Ubajay
30008110;Entre Ríos;Colón;Villa  Elisa
30015010;Entre Ríos;Concordia;Calabacilla
30015020;Entre Ríos;Concordia;Clodomiro Ledesma
30015030;Entre Ríos;Concordia;Colonia Ayuí
30015040;Entre Ríos;Concordia;Colonia General Roca
30015060;Entre Ríos;Concordia;Concordia
30015080;Entre Ríos;Concordia;Estación Yeruá
30015083;Entre Ríos;Concordia;Estación Yuquerí
30015087;Entre Ríos;Concordia;Colonia Yeruá
30015087;Entre Ríos;Concordia;Estancia Grande
30015090;Entre Ríos;Concordia;La Criolla
30015100;Entre Ríos;Concordia;Los Charrúas
30015110;Entre Ríos;Concordia;El Redomón
30015110;Entre Ríos;Concordia;Nueva Escocia
30015120;Entre Ríos;Concordia;Osvaldo Magnasco
30015130;Entre Ríos;Concordia;Benito Legeren
30015130;Entre Ríos;Concordia;Las Tejas
30015130;Entre Ríos;Concordia;Pedernal
30015130;Entre Ríos;Concordia;Villa Adela
30015130;Entre Ríos;Concordia;VILLA ZORRAQUIN
30015140;Entre Ríos;Concordia;Puerto Yeruá
30021010;Entre Ríos;Diamante;Aldea Brasilera
30021015;Entre Ríos;Diamante;Aldea Grapschental
30021020;Entre Ríos;Diamante;Aldea Protestante
30021040;Entre Ríos;Diamante;Aldea San Francisco
30021050;Entre Ríos;Diamante;Aldea Spatzenkutter
30021060;Entre Ríos;Diamante;Aldea Valle María
30021070;Entre Ríos;Diamante;Colonia Ensayo
30021080;Entre Ríos;Diamante;Diamante
30021090;Entre Ríos;Diamante;Estación Camps
30021100;Entre Ríos;Diamante;General Alvear
30021110;Entre Ríos;Diamante;General Racedo
30021120;Entre Ríos;Diamante;General Ramírez
30021120;Entre Ríos;Diamante;Strobel
30021123;Entre Ríos;Diamante;La Juanita
30021127;Entre Ríos;Diamante;Costa Grande
30021127;Entre Ríos;Diamante;Las Jaulas
30021130;Entre Ríos;Diamante;Paraje La Virgen
30021140;Entre Ríos;Diamante;Estacion Puiggari
30021140;Entre Ríos;Diamante;Puerto Las Cuevas
30021150;Entre Ríos;Diamante;Villa Libertador San Martín
30028010;Entre Ríos;Federación;Chajarí
30028020;Entre Ríos;Federación;Colonia Alemana
30028040;Entre Ríos;Federación;Colonia La Argentina
30028040;Entre Ríos;Federación;Colonia Santa María
30028050;Entre Ríos;Federación;Colonia Peña
30028070;Entre Ríos;Federación;Federación
30028080;Entre Ríos;Federación;Los Conquistadores
30028090;Entre Ríos;Federación;Colonia Ensanche Sauce
30028090;Entre Ríos;Federación;San Jaime de la Frontera
