ID_Acceso_Prov;ID_Provincia;Velocidad;Accesos;ID_Periodo;ID_Rango_Velocidad
17324;Chaco;256;222;2024-T1;100–300 Mbps
17325;Chaco;320;23172;2024-T1;300–1000 Mbps
17326;Chaco;50,1;33117;2024-T1;50–100 Mbps
17327;Chaco;512;1610;2024-T1;300–1000 Mbps
17328;Chaco;640;679;2024-T1;300–1000 Mbps
17329;Chaco;100,1;55941;2024-T1;100–300 Mbps
17330;Chaco;1024;150;2024-T1;>1000 Mbps
17331;Chubut;1;836;2024-T1;0–10 Mbps
17332;Chubut;4;11441;2024-T1;0–10 Mbps
17333;Chubut;6;4369;2024-T1;0–10 Mbps
17334;Chubut;9;13374;2024-T1;0–10 Mbps
17335;Chubut;10;21;2024-T1;10–30 Mbps
17336;Chubut;12;1;2024-T1;10–30 Mbps
17337;Chubut;1,2;247;2024-T1;0–10 Mbps
17338;Chubut;15;56;2024-T1;10–30 Mbps
17339;Chubut;16;13739;2024-T1;10–30 Mbps
17340;Chubut;17;141;2024-T1;10–30 Mbps
17341;Chubut;2,2;1870;2024-T1;0–10 Mbps
17342;Chubut;25;8047;2024-T1;10–30 Mbps
17343;Chubut;0,26;16640;2024-T1;0–10 Mbps
17344;Chubut;31;7643;2024-T1;30–50 Mbps
17345;Chubut;3,2;5642;2024-T1;0–10 Mbps
17346;Chubut;0,38;8;2024-T1;0–10 Mbps
17347;Chubut;41;29;2024-T1;30–50 Mbps
17348;Chubut;4,5;6185;2024-T1;0–10 Mbps
17349;Chubut;49;190;2024-T1;30–50 Mbps
17350;Chubut;0,51;69;2024-T1;0–10 Mbps
17351;Chubut;61;2;2024-T1;50–100 Mbps
17352;Chubut;6,4;14321;2024-T1;0–10 Mbps
17353;Chubut;7,5;76;2024-T1;0–10 Mbps
17354;Chubut;0,75;34;2024-T1;0–10 Mbps
17355;Chubut;10,1;18414;2024-T1;10–30 Mbps
17356;Chubut;12,3;5603;2024-T1;10–30 Mbps
17357;Chubut;203;1;2024-T1;100–300 Mbps
17358;Chubut;20,5;3484;2024-T1;10–30 Mbps
17359;Chubut;25,1;5560;2024-T1;10–30 Mbps
17360;Chubut;320;158;2024-T1;300–1000 Mbps
17361;Chubut;50,1;31184;2024-T1;50–100 Mbps
17362;Chubut;512;3;2024-T1;300–1000 Mbps
17363;Chubut;640;31;2024-T1;300–1000 Mbps
17364;Chubut;1000;2;2024-T1;>1000 Mbps
17365;Chubut;100,1;1255;2024-T1;100–300 Mbps
17366;Córdoba;0;1;2024-T1;0–10 Mbps
17367;Córdoba;1;83;2024-T1;0–10 Mbps
17368;Córdoba;2;7;2024-T1;0–10 Mbps
17369;Córdoba;4;4897;2024-T1;0–10 Mbps
17370;Córdoba;6;8411;2024-T1;0–10 Mbps
17371;Córdoba;7;5;2024-T1;0–10 Mbps
17372;Córdoba;9;10313;2024-T1;0–10 Mbps
17373;Córdoba;10;714;2024-T1;10–30 Mbps
17374;Córdoba;12;88;2024-T1;10–30 Mbps
17375;Córdoba;1,2;7973;2024-T1;0–10 Mbps
17376;Córdoba;13;15;2024-T1;10–30 Mbps
17377;Córdoba;14;19;2024-T1;10–30 Mbps
17378;Córdoba;15;9;2024-T1;10–30 Mbps
17379;Córdoba;16;19975;2024-T1;10–30 Mbps
17380;Córdoba;17;134;2024-T1;10–30 Mbps
17381;Córdoba;19;58;2024-T1;10–30 Mbps
17382;Córdoba;21;1;2024-T1;10–30 Mbps
17383;Córdoba;2,2;7589;2024-T1;0–10 Mbps
17384;Córdoba;25;2;2024-T1;10–30 Mbps
17385;Córdoba;2,5;18;2024-T1;0–10 Mbps
17386;Córdoba;26;13;2024-T1;10–30 Mbps
17387;Córdoba;0,26;14710;2024-T1;0–10 Mbps
17388;Córdoba;31;6694;2024-T1;30–50 Mbps
17389;Córdoba;3,2;25408;2024-T1;0–10 Mbps
17390;Córdoba;3,5;3;2024-T1;0–10 Mbps
17391;Córdoba;36;8;2024-T1;30–50 Mbps
17392;Córdoba;0,38;2;2024-T1;0–10 Mbps
17393;Córdoba;41;1368;2024-T1;30–50 Mbps
17394;Córdoba;4,5;10133;2024-T1;0–10 Mbps
17395;Córdoba;51;402;2024-T1;50–100 Mbps
17396;Córdoba;0,51;87;2024-T1;0–10 Mbps
17397;Córdoba;52;9;2024-T1;50–100 Mbps
17398;Córdoba;61;5952;2024-T1;50–100 Mbps
17399;Córdoba;6,4;53772;2024-T1;0–10 Mbps
17400;Córdoba;6,7;133;2024-T1;0–10 Mbps
17401;Córdoba;71;11;2024-T1;50–100 Mbps
17402;Córdoba;7,5;1818;2024-T1;0–10 Mbps
17403;Córdoba;0,75;10;2024-T1;0–10 Mbps
17404;Córdoba;77;495;2024-T1;50–100 Mbps
17405;Córdoba;10,1;74948;2024-T1;10–30 Mbps
17406;Córdoba;10,2;18;2024-T1;10–30 Mbps
17407;Córdoba;105;16;2024-T1;100–300 Mbps
17408;Córdoba;10,6;53;2024-T1;10–30 Mbps
17409;Córdoba;122;891;2024-T1;100–300 Mbps
17410;Córdoba;12,3;7337;2024-T1;10–30 Mbps
17411;Córdoba;145;1;2024-T1;100–300 Mbps
17412;Córdoba;155;27;2024-T1;100–300 Mbps
17413;Córdoba;203;11502;2024-T1;100–300 Mbps
17414;Córdoba;20,5;19378;2024-T1;10–30 Mbps
17415;Córdoba;234;1;2024-T1;100–300 Mbps
17416;Córdoba;25,1;23046;2024-T1;10–30 Mbps
17417;Córdoba;256;1;2024-T1;100–300 Mbps
17418;Córdoba;320;198178;2024-T1;300–1000 Mbps
17419;Córdoba;50,1;242593;2024-T1;50–100 Mbps
17420;Córdoba;512;18929;2024-T1;300–1000 Mbps
17421;Córdoba;520;21;2024-T1;300–1000 Mbps
17422;Córdoba;640;5047;2024-T1;300–1000 Mbps
17423;Córdoba;768;1;2024-T1;300–1000 Mbps
17424;Córdoba;900;1;2024-T1;300–1000 Mbps
17425;Córdoba;100,1;295368;2024-T1;100–300 Mbps
17426;Córdoba;1024;3190;2024-T1;>1000 Mbps
17427;Córdoba;25,11;311;2024-T1;10–30 Mbps
17428;Córdoba;100,25;1;2024-T1;100–300 Mbps
17429;Corrientes;1;118;2024-T1;0–10 Mbps
17430;Corrientes;4;480;2024-T1;0–10 Mbps
17431;Corrientes;6;2751;2024-T1;0–10 Mbps
17432;Corrientes;9;4890;2024-T1;0–10 Mbps
17433;Corrientes;1,2;2572;2024-T1;0–10 Mbps
17434;Corrientes;16;1673;2024-T1;10–30 Mbps
17435;Corrientes;17;3548;2024-T1;10–30 Mbps
17436;Corrientes;2,2;1721;2024-T1;0–10 Mbps
17437;Corrientes;0,26;6242;2024-T1;0–10 Mbps
17438;Corrientes;31;589;2024-T1;30–50 Mbps
17439;Corrientes;3,2;5092;2024-T1;0–10 Mbps
17440;Corrientes;41;2834;2024-T1;30–50 Mbps
17441;Corrientes;4,5;1718;2024-T1;0–10 Mbps
17442;Corrientes;0,51;10;2024-T1;0–10 Mbps
17443;Corrientes;6,4;6875;2024-T1;0–10 Mbps
17444;Corrientes;0,75;57;2024-T1;0–10 Mbps
17445;Corrientes;10,1;11640;2024-T1;10–30 Mbps
17446;Corrientes;122;1705;2024-T1;100–300 Mbps
17447;Corrientes;12,3;8;2024-T1;10–30 Mbps
17448;Corrientes;203;2442;2024-T1;100–300 Mbps
17449;Corrientes;20,5;2451;2024-T1;10–30 Mbps
17450;Corrientes;25,1;1421;2024-T1;10–30 Mbps
17451;Corrientes;256;360;2024-T1;100–300 Mbps
17452;Corrientes;320;25789;2024-T1;300–1000 Mbps
17453;Corrientes;50,1;31709;2024-T1;50–100 Mbps
17454;Corrientes;512;1851;2024-T1;300–1000 Mbps
17455;Corrientes;640;1;2024-T1;300–1000 Mbps
17456;Corrientes;100,1;37081;2024-T1;100–300 Mbps
17457;Corrientes;1024;266;2024-T1;>1000 Mbps
17458;Entre Ríos;1;113;2024-T1;0–10 Mbps
17459;Entre Ríos;4;390;2024-T1;0–10 Mbps
17460;Entre Ríos;6;5417;2024-T1;0–10 Mbps
17461;Entre Ríos;9;2399;2024-T1;0–10 Mbps
17462;Entre Ríos;1,2;4177;2024-T1;0–10 Mbps
17463;Entre Ríos;16;5069;2024-T1;10–30 Mbps
17464;Entre Ríos;17;1;2024-T1;10–30 Mbps
17465;Entre Ríos;2,2;4821;2024-T1;0–10 Mbps
17466;Entre Ríos;0,26;13975;2024-T1;0–10 Mbps
17467;Entre Ríos;31;6383;2024-T1;30–50 Mbps
17468;Entre Ríos;3,2;6815;2024-T1;0–10 Mbps
17469;Entre Ríos;0,38;1;2024-T1;0–10 Mbps
17470;Entre Ríos;4,5;2334;2024-T1;0–10 Mbps
17471;Entre Ríos;0,51;20;2024-T1;0–10 Mbps
17472;Entre Ríos;6,4;14797;2024-T1;0–10 Mbps
17473;Entre Ríos;7,5;358;2024-T1;0–10 Mbps
17474;Entre Ríos;0,75;86;2024-T1;0–10 Mbps
17475;Entre Ríos;10,1;48690;2024-T1;10–30 Mbps
17476;Entre Ríos;122;780;2024-T1;100–300 Mbps
17477;Entre Ríos;12,3;1486;2024-T1;10–30 Mbps
17478;Entre Ríos;155;1;2024-T1;100–300 Mbps
17479;Entre Ríos;203;2043;2024-T1;100–300 Mbps
17480;Entre Ríos;20,5;9566;2024-T1;10–30 Mbps
17481;Entre Ríos;25,1;863;2024-T1;10–30 Mbps
17482;Entre Ríos;256;154;2024-T1;100–300 Mbps
17483;Entre Ríos;320;51544;2024-T1;300–1000 Mbps
17484;Entre Ríos;50,1;40205;2024-T1;50–100 Mbps
17485;Entre Ríos;512;3543;2024-T1;300–1000 Mbps
17486;Entre Ríos;100,1;69813;2024-T1;100–300 Mbps
17487;Entre Ríos;1024;708;2024-T1;>1000 Mbps
17488;Formosa;6;2059;2024-T1;0–10 Mbps
17489;Formosa;9;162;2024-T1;0–10 Mbps
17490;Formosa;1,2;158;2024-T1;0–10 Mbps
17491;Formosa;16;1172;2024-T1;10–30 Mbps
17492;Formosa;2,2;1447;2024-T1;0–10 Mbps
17493;Formosa;0,26;302;2024-T1;0–10 Mbps
17494;Formosa;31;268;2024-T1;30–50 Mbps
17495;Formosa;3,2;10284;2024-T1;0–10 Mbps
17496;Formosa;36;3;2024-T1;30–50 Mbps
17497;Formosa;0,38;1;2024-T1;0–10 Mbps
17498;Formosa;41;13;2024-T1;30–50 Mbps
17499;Formosa;4,5;3296;2024-T1;0–10 Mbps
17500;Formosa;0,51;49;2024-T1;0–10 Mbps
17501;Formosa;6,4;5047;2024-T1;0–10 Mbps
17502;Formosa;7,5;108;2024-T1;0–10 Mbps
17503;Formosa;0,75;35;2024-T1;0–10 Mbps
17504;Formosa;10,1;10654;2024-T1;10–30 Mbps
17505;Formosa;12,3;40;2024-T1;10–30 Mbps
17506;Formosa;20,5;2964;2024-T1;10–30 Mbps
17507;Formosa;25,1;9;2024-T1;10–30 Mbps
17508;Formosa;320;11104;2024-T1;300–1000 Mbps
17509;Formosa;50,1;1361;2024-T1;50–100 Mbps
17510;Formosa;512;581;2024-T1;300–1000 Mbps
17511;Formosa;100,1;11492;2024-T1;100–300 Mbps
17512;Formosa;1024;109;2024-T1;>1000 Mbps
17513;Jujuy;6;5128;2024-T1;0–10 Mbps
17514;Jujuy;9;946;2024-T1;0–10 Mbps
17515;Jujuy;1,2;1268;2024-T1;0–10 Mbps
17516;Jujuy;16;362;2024-T1;10–30 Mbps
17517;Jujuy;19;4;2024-T1;10–30 Mbps
17518;Jujuy;2,2;1637;2024-T1;0–10 Mbps
17519;Jujuy;0,26;1970;2024-T1;0–10 Mbps
17520;Jujuy;31;268;2024-T1;30–50 Mbps
17521;Jujuy;3,2;2959;2024-T1;0–10 Mbps
17522;Jujuy;45;1;2024-T1;30–50 Mbps
17523;Jujuy;4,5;2889;2024-T1;0–10 Mbps
17524;Jujuy;0,51;26;2024-T1;0–10 Mbps
17525;Jujuy;6,4;2351;2024-T1;0–10 Mbps
17526;Jujuy;7,5;10;2024-T1;0–10 Mbps
17527;Jujuy;0,75;32;2024-T1;0–10 Mbps
17528;Jujuy;77;1;2024-T1;50–100 Mbps
17529;Jujuy;10,1;10327;2024-T1;10–30 Mbps
17530;Jujuy;12,3;23495;2024-T1;10–30 Mbps
17531;Jujuy;180;2;2024-T1;100–300 Mbps
17532;Jujuy;203;1;2024-T1;100–300 Mbps
17533;Jujuy;20,5;4687;2024-T1;10–30 Mbps
17534;Jujuy;25,1;8;2024-T1;10–30 Mbps
17535;Jujuy;320;4381;2024-T1;300–1000 Mbps
17536;Jujuy;50,1;45106;2024-T1;50–100 Mbps
17537;Jujuy;512;281;2024-T1;300–1000 Mbps
17538;Jujuy;520;200;2024-T1;300–1000 Mbps
17539;Jujuy;640;299;2024-T1;300–1000 Mbps
17540;Jujuy;100,1;9395;2024-T1;100–300 Mbps
17541;Jujuy;1024;19;2024-T1;>1000 Mbps
17542;La Pampa;1;143;2024-T1;0–10 Mbps
17543;La Pampa;2;185;2024-T1;0–10 Mbps
17544;La Pampa;4;2327;2024-T1;0–10 Mbps
17545;La Pampa;6;2198;2024-T1;0–10 Mbps
17546;La Pampa;9;1562;2024-T1;0–10 Mbps
17547;La Pampa;1,2;1276;2024-T1;0–10 Mbps
17548;La Pampa;16;5102;2024-T1;10–30 Mbps
17549;La Pampa;2,2;2312;2024-T1;0–10 Mbps
17550;La Pampa;0,26;1599;2024-T1;0–10 Mbps
17551;La Pampa;31;3792;2024-T1;30–50 Mbps
17552;La Pampa;3,2;6114;2024-T1;0–10 Mbps
17553;La Pampa;36;1;2024-T1;30–50 Mbps
17554;La Pampa;0,38;3;2024-T1;0–10 Mbps
17555;La Pampa;41;2900;2024-T1;30–50 Mbps
17556;La Pampa;4,5;2454;2024-T1;0–10 Mbps
17557;La Pampa;0,51;6;2024-T1;0–10 Mbps
17558;La Pampa;61;1939;2024-T1;50–100 Mbps
17559;La Pampa;6,4;29499;2024-T1;0–10 Mbps
17560;La Pampa;7,5;516;2024-T1;0–10 Mbps
17561;La Pampa;0,75;62;2024-T1;0–10 Mbps
17562;La Pampa;77;3;2024-T1;50–100 Mbps
17563;La Pampa;81;95;2024-T1;50–100 Mbps
17564;La Pampa;10,1;15195;2024-T1;10–30 Mbps
17565;La Pampa;122;1290;2024-T1;100–300 Mbps
17566;La Pampa;12,3;1;2024-T1;10–30 Mbps
17567;La Pampa;203;8;2024-T1;100–300 Mbps
17568;La Pampa;20,5;10118;2024-T1;10–30 Mbps
17569;La Pampa;25,1;1543;2024-T1;10–30 Mbps
17570;La Pampa;320;474;2024-T1;300–1000 Mbps
17571;La Pampa;50,1;23478;2024-T1;50–100 Mbps
17572;La Pampa;512;129;2024-T1;300–1000 Mbps
17573;La Pampa;100,1;5863;2024-T1;100–300 Mbps
17574;La Pampa;1024;8;2024-T1;>1000 Mbps
17575;La Rioja;6;180;2024-T1;0–10 Mbps
17576;La Rioja;9;85;2024-T1;0–10 Mbps
17577;La Rioja;12;22;2024-T1;10–30 Mbps
17578;La Rioja;1,2;407;2024-T1;0–10 Mbps
17579;La Rioja;16;287;2024-T1;10–30 Mbps
17580;La Rioja;2,2;8;2024-T1;0–10 Mbps
17581;La Rioja;25;209;2024-T1;10–30 Mbps
17582;La Rioja;31;4503;2024-T1;30–50 Mbps
17583;La Rioja;3,2;404;2024-T1;0–10 Mbps
17584;La Rioja;4,5;2;2024-T1;0–10 Mbps
17585;La Rioja;0,51;9;2024-T1;0–10 Mbps
17586;La Rioja;6,4;742;2024-T1;0–10 Mbps
17587;La Rioja;0,75;9;2024-T1;0–10 Mbps
17588;La Rioja;10,1;1481;2024-T1;10–30 Mbps
17589;La Rioja;12,3;15442;2024-T1;10–30 Mbps
17590;La Rioja;203;137;2024-T1;100–300 Mbps
17591;La Rioja;20,5;9019;2024-T1;10–30 Mbps
17592;La Rioja;320;5936;2024-T1;300–1000 Mbps
17593;La Rioja;50,1;36934;2024-T1;50–100 Mbps
17594;La Rioja;512;469;2024-T1;300–1000 Mbps
17595;La Rioja;100,1;11474;2024-T1;100–300 Mbps
17596;La Rioja;1024;23;2024-T1;>1000 Mbps
17597;Mendoza;1;737;2024-T1;0–10 Mbps
17598;Mendoza;2;1348;2024-T1;0–10 Mbps
17599;Mendoza;4;10699;2024-T1;0–10 Mbps
17600;Mendoza;6;1108;2024-T1;0–10 Mbps
17601;Mendoza;9;10780;2024-T1;0–10 Mbps
17602;Mendoza;10;1251;2024-T1;10–30 Mbps
17603;Mendoza;1,2;2208;2024-T1;0–10 Mbps
17604;Mendoza;16;19102;2024-T1;10–30 Mbps
17605;Mendoza;2,2;3081;2024-T1;0–10 Mbps
17606;Mendoza;25;626;2024-T1;10–30 Mbps
17607;Mendoza;0,26;5566;2024-T1;0–10 Mbps
17608;Mendoza;31;53012;2024-T1;30–50 Mbps
17609;Mendoza;3,2;4179;2024-T1;0–10 Mbps
17610;Mendoza;37;2;2024-T1;30–50 Mbps
17611;Mendoza;0,38;2;2024-T1;0–10 Mbps
17612;Mendoza;41;4;2024-T1;30–50 Mbps
17613;Mendoza;4,5;1584;2024-T1;0–10 Mbps
17614;Mendoza;46;1;2024-T1;30–50 Mbps
17615;Mendoza;0,51;86;2024-T1;0–10 Mbps
17616;Mendoza;61;1;2024-T1;50–100 Mbps
17617;Mendoza;6,4;13894;2024-T1;0–10 Mbps
17618;Mendoza;71;1;2024-T1;50–100 Mbps
17619;Mendoza;7,5;13;2024-T1;0–10 Mbps
17620;Mendoza;0,75;16;2024-T1;0–10 Mbps
17621;Mendoza;91;2;2024-T1;50–100 Mbps
17622;Mendoza;10,1;8856;2024-T1;10–30 Mbps
17623;Mendoza;122;1;2024-T1;100–300 Mbps
17624;Mendoza;12,3;4467;2024-T1;10–30 Mbps
17625;Mendoza;203;447;2024-T1;100–300 Mbps
17626;Mendoza;20,5;6480;2024-T1;10–30 Mbps
17627;Mendoza;25,1;155;2024-T1;10–30 Mbps
17628;Mendoza;320;10984;2024-T1;300–1000 Mbps
17629;Mendoza;50,1;111499;2024-T1;50–100 Mbps
17630;Mendoza;512;642;2024-T1;300–1000 Mbps
17631;Mendoza;640;1387;2024-T1;300–1000 Mbps
17632;Mendoza;100,1;28343;2024-T1;100–300 Mbps
17633;Mendoza;1024;33;2024-T1;>1000 Mbps
17634;Misiones;4;4;2024-T1;0–10 Mbps
17635;Misiones;6;3170;2024-T1;0–10 Mbps
17636;Misiones;9;29;2024-T1;0–10 Mbps
17637;Misiones;12;1;2024-T1;10–30 Mbps
17638;Misiones;1,2;3173;2024-T1;0–10 Mbps
17639;Misiones;16;1227;2024-T1;10–30 Mbps
17640;Misiones;2,2;11019;2024-T1;0–10 Mbps
17641;Misiones;0,26;8526;2024-T1;0–10 Mbps
17642;Misiones;31;3649;2024-T1;30–50 Mbps
17643;Misiones;3,2;3874;2024-T1;0–10 Mbps
17644;Misiones;41;71;2024-T1;30–50 Mbps
17645;Misiones;4,5;1705;2024-T1;0–10 Mbps
17646;Misiones;46;28;2024-T1;30–50 Mbps
17647;Misiones;0,51;47;2024-T1;0–10 Mbps
17648;Misiones;61;19;2024-T1;50–100 Mbps
17649;Misiones;6,4;7110;2024-T1;0–10 Mbps
17650;Misiones;7,5;7855;2024-T1;0–10 Mbps
17651;Misiones;0,75;4;2024-T1;0–10 Mbps
17652;Misiones;10,1;18485;2024-T1;10–30 Mbps
17653;Misiones;122;502;2024-T1;100–300 Mbps
17654;Misiones;12,3;116;2024-T1;10–30 Mbps
17655;Misiones;155;1027;2024-T1;100–300 Mbps
17656;Misiones;203;5008;2024-T1;100–300 Mbps
17657;Misiones;20,5;8468;2024-T1;10–30 Mbps
17658;Misiones;25,1;8;2024-T1;10–30 Mbps
17659;Misiones;256;190;2024-T1;100–300 Mbps
17660;Misiones;320;25109;2024-T1;300–1000 Mbps
17661;Misiones;380;5;2024-T1;300–1000 Mbps
17662;Misiones;50,1;37533;2024-T1;50–100 Mbps
17663;Misiones;512;1418;2024-T1;300–1000 Mbps
17664;Misiones;640;1752;2024-T1;300–1000 Mbps
17665;Misiones;100,1;51195;2024-T1;100–300 Mbps
17666;Misiones;1024;229;2024-T1;>1000 Mbps
17667;Neuquén;1;458;2024-T1;0–10 Mbps
17668;Neuquén;4;10737;2024-T1;0–10 Mbps
17669;Neuquén;6;7821;2024-T1;0–10 Mbps
17670;Neuquén;9;6119;2024-T1;0–10 Mbps
17671;Neuquén;1,2;539;2024-T1;0–10 Mbps
17672;Neuquén;15;1;2024-T1;10–30 Mbps
17673;Neuquén;16;5148;2024-T1;10–30 Mbps
17674;Neuquén;2,2;1626;2024-T1;0–10 Mbps
17675;Neuquén;0,26;20168;2024-T1;0–10 Mbps
17676;Neuquén;31;14327;2024-T1;30–50 Mbps
17677;Neuquén;3,2;5303;2024-T1;0–10 Mbps
17678;Neuquén;0,38;1;2024-T1;0–10 Mbps
17679;Neuquén;41;66;2024-T1;30–50 Mbps
17680;Neuquén;4,5;1438;2024-T1;0–10 Mbps
17681;Neuquén;0,51;62;2024-T1;0–10 Mbps
17682;Neuquén;61;7;2024-T1;50–100 Mbps
17683;Neuquén;6,4;8457;2024-T1;0–10 Mbps
17684;Neuquén;7,5;246;2024-T1;0–10 Mbps
17685;Neuquén;0,75;73;2024-T1;0–10 Mbps
17686;Neuquén;91;1;2024-T1;50–100 Mbps
17687;Neuquén;10,1;7117;2024-T1;10–30 Mbps
17688;Neuquén;12,3;3775;2024-T1;10–30 Mbps
17689;Neuquén;155;4;2024-T1;100–300 Mbps
17690;Neuquén;20,5;1567;2024-T1;10–30 Mbps
17691;Neuquén;25,1;259;2024-T1;10–30 Mbps
17692;Neuquén;256;1;2024-T1;100–300 Mbps
17693;Neuquén;320;26468;2024-T1;300–1000 Mbps
17694;Neuquén;450;1;2024-T1;300–1000 Mbps
17695;Neuquén;50,1;8573;2024-T1;50–100 Mbps
17696;Neuquén;512;2734;2024-T1;300–1000 Mbps
17697;Neuquén;100,1;30680;2024-T1;100–300 Mbps
17698;Neuquén;1024;469;2024-T1;>1000 Mbps
17699;Río Negro;1;501;2024-T1;0–10 Mbps
17700;Río Negro;4;7796;2024-T1;0–10 Mbps
17701;Río Negro;6;2135;2024-T1;0–10 Mbps
17702;Río Negro;9;11085;2024-T1;0–10 Mbps
17703;Río Negro;10;1;2024-T1;10–30 Mbps
17704;Río Negro;12;18;2024-T1;10–30 Mbps
17705;Río Negro;1,2;534;2024-T1;0–10 Mbps
17706;Río Negro;16;9894;2024-T1;10–30 Mbps
17707;Río Negro;19;3;2024-T1;10–30 Mbps
17708;Río Negro;2,2;677;2024-T1;0–10 Mbps
17709;Río Negro;0,26;15576;2024-T1;0–10 Mbps
17710;Río Negro;31;16244;2024-T1;30–50 Mbps
17711;Río Negro;3,2;5428;2024-T1;0–10 Mbps
17712;Río Negro;36;2;2024-T1;30–50 Mbps
17713;Río Negro;0,38;1;2024-T1;0–10 Mbps
17714;Río Negro;41;33;2024-T1;30–50 Mbps
17715;Río Negro;4,5;727;2024-T1;0–10 Mbps
17716;Río Negro;0,51;36;2024-T1;0–10 Mbps
17717;Río Negro;61;259;2024-T1;50–100 Mbps
17718;Río Negro;6,4;8737;2024-T1;0–10 Mbps
17719;Río Negro;0,75;75;2024-T1;0–10 Mbps
17720;Río Negro;81;268;2024-T1;50–100 Mbps
17721;Río Negro;91;10057;2024-T1;50–100 Mbps
17722;Río Negro;10,1;6555;2024-T1;10–30 Mbps
17723;Río Negro;122;233;2024-T1;100–300 Mbps
17724;Río Negro;12,3;1640;2024-T1;10–30 Mbps
17725;Río Negro;125;34;2024-T1;100–300 Mbps
17726;Río Negro;155;33;2024-T1;100–300 Mbps
17727;Río Negro;200;463;2024-T1;100–300 Mbps
17728;Río Negro;203;26;2024-T1;100–300 Mbps
17729;Río Negro;20,5;5636;2024-T1;10–30 Mbps
17730;Río Negro;25,1;7618;2024-T1;10–30 Mbps
17731;Río Negro;256;306;2024-T1;100–300 Mbps
17732;Río Negro;320;17629;2024-T1;300–1000 Mbps
17733;Río Negro;340;115;2024-T1;300–1000 Mbps
17734;Río Negro;50,1;16821;2024-T1;50–100 Mbps
17735;Río Negro;512;971;2024-T1;300–1000 Mbps
17736;Río Negro;540;40;2024-T1;300–1000 Mbps
17737;Río Negro;600;89;2024-T1;300–1000 Mbps
17738;Río Negro;945;110;2024-T1;300–1000 Mbps
17739;Río Negro;100,1;22385;2024-T1;100–300 Mbps
17740;Río Negro;1024;228;2024-T1;>1000 Mbps
17741;Salta;1;1;2024-T1;0–10 Mbps
17742;Salta;4;8;2024-T1;0–10 Mbps
17743;Salta;6;4873;2024-T1;0–10 Mbps
17744;Salta;9;6869;2024-T1;0–10 Mbps
17745;Salta;1,2;925;2024-T1;0–10 Mbps
17746;Salta;16;1392;2024-T1;10–30 Mbps
17747;Salta;19;4;2024-T1;10–30 Mbps
17748;Salta;2,2;1538;2024-T1;0–10 Mbps
17749;Salta;0,26;6646;2024-T1;0–10 Mbps
17750;Salta;28;1;2024-T1;10–30 Mbps
17751;Salta;31;75;2024-T1;30–50 Mbps
17752;Salta;3,2;5731;2024-T1;0–10 Mbps
17753;Salta;4,5;8365;2024-T1;0–10 Mbps
17754;Salta;0,51;41;2024-T1;0–10 Mbps
17755;Salta;6,4;6837;2024-T1;0–10 Mbps
17756;Salta;7,5;330;2024-T1;0–10 Mbps
17757;Salta;0,75;73;2024-T1;0–10 Mbps
17758;Salta;81;50;2024-T1;50–100 Mbps
17759;Salta;10,1;57331;2024-T1;10–30 Mbps
17760;Salta;122;35;2024-T1;100–300 Mbps
17761;Salta;12,3;88;2024-T1;10–30 Mbps
17762;Salta;203;1;2024-T1;100–300 Mbps
17763;Salta;20,5;1707;2024-T1;10–30 Mbps
17764;Salta;246;521;2024-T1;100–300 Mbps
17765;Salta;25,1;2;2024-T1;10–30 Mbps
17766;Salta;320;28286;2024-T1;300–1000 Mbps
17767;Salta;450;47;2024-T1;300–1000 Mbps
17768;Salta;50,1;29271;2024-T1;50–100 Mbps
17769;Salta;512;1664;2024-T1;300–1000 Mbps
17770;Salta;640;890;2024-T1;300–1000 Mbps
17771;Salta;850;36;2024-T1;300–1000 Mbps
17772;Salta;1000;1;2024-T1;>1000 Mbps
17773;Salta;100,1;38867;2024-T1;100–300 Mbps
17774;Salta;1024;355;2024-T1;>1000 Mbps
17775;San Juan;1;723;2024-T1;0–10 Mbps
17776;San Juan;4;11509;2024-T1;0–10 Mbps
17777;San Juan;6;309;2024-T1;0–10 Mbps
17778;San Juan;9;9157;2024-T1;0–10 Mbps
17779;San Juan;10;9;2024-T1;10–30 Mbps
17780;San Juan;1,2;1298;2024-T1;0–10 Mbps
17781;San Juan;16;9836;2024-T1;10–30 Mbps
17782;San Juan;2,2;606;2024-T1;0–10 Mbps
17783;San Juan;25;627;2024-T1;10–30 Mbps
17784;San Juan;0,26;22755;2024-T1;0–10 Mbps
17785;San Juan;31;10448;2024-T1;30–50 Mbps
17786;San Juan;3,2;4403;2024-T1;0–10 Mbps
17787;San Juan;4,5;251;2024-T1;0–10 Mbps
17788;San Juan;0,51;21;2024-T1;0–10 Mbps
17789;San Juan;61;1;2024-T1;50–100 Mbps
17790;San Juan;6,4;4967;2024-T1;0–10 Mbps
17791;San Juan;7,5;86;2024-T1;0–10 Mbps
17792;San Juan;0,75;3;2024-T1;0–10 Mbps
17793;San Juan;10,1;3778;2024-T1;10–30 Mbps
17794;San Juan;12,3;799;2024-T1;10–30 Mbps
17795;San Juan;20,5;962;2024-T1;10–30 Mbps
17796;San Juan;25,1;339;2024-T1;10–30 Mbps
17797;San Juan;320;1790;2024-T1;300–1000 Mbps
17798;San Juan;50,1;18638;2024-T1;50–100 Mbps
17799;San Juan;512;6;2024-T1;300–1000 Mbps
