ID_Acceso_UT;ID_Localidad;ID_Tecnologia;Accesos
3214;10063030;SATELITAL;4
3215;10063050;FIBRA OPTICA;4
3216;10063050;SATELITAL;9
3217;10063040;SATELITAL;4
3218;10063050;SATELITAL;7
3219;10070010;SATELITAL;3
3220;10070020;SATELITAL;3
3221;10070030;SATELITAL;3
3222;10070040;SATELITAL;6
3223;10070050;SATELITAL;11
3224;10070060;SATELITAL;3
3225;10070070;SATELITAL;54
3226;10070080;SATELITAL;2
3227;10070090;SATELITAL;4
3228;10070100;SATELITAL;6
3229;10070120;SATELITAL;3
3230;10070120;WIRELESS;27
3231;10070130;SATELITAL;3
3232;10070140;ADSL;18
3233;10070140;CABLEMODEM;47
3234;10070140;FIBRA OPTICA;1959
3235;10070140;SATELITAL;34
3236;10070140;WIRELESS;5
3237;10070150;SATELITAL;19
3238;10070150;WIRELESS;26
3239;10077010;SATELITAL;9
3240;10077020;SATELITAL;5
3241;10077030;SATELITAL;3
3242;10077040;SATELITAL;25
3243;10077050;ADSL;45
3244;10077050;SATELITAL;16
3245;10077050;WIRELESS;5
3246;10077070;SATELITAL;18
3247;10077060;FIBRA OPTICA;1
3248;10077060;SATELITAL;6
3249;10077060;WIRELESS;10
3250;10077080;SATELITAL;2
3251;10077090;SATELITAL;3
3252;10077100;SATELITAL;48
3253;10077100;WIRELESS;7
3254;10077110;SATELITAL;104
3255;10084010;SATELITAL;1
3256;10084020;SATELITAL;4
3257;10084030;SATELITAL;4
3258;10084030;WIRELESS;16
3259;10084040;SATELITAL;5
3260;10084050;SATELITAL;1
3261;10084060;SATELITAL;6
3262;10084070;SATELITAL;37
3263;10084080;SATELITAL;10
3264;10084090;SATELITAL;7
3265;10084090;WIRELESS;7
3266;10084100;SATELITAL;41
3267;10084100;WIRELESS;169
3268;10084110;SATELITAL;18
3269;10091020;SATELITAL;1
3270;10091030;ADSL;34
3271;10091030;FIBRA OPTICA;137
3272;10091030;SATELITAL;4
3273;10091040;SATELITAL;2
3274;10091040;SATELITAL;32
3275;10091060;SATELITAL;1
3276;10091070;ADSL;45
3277;10091070;SATELITAL;5
3278;10091080;SATELITAL;4
3279;10091090;SATELITAL;2
3280;10091100;ADSL;75
3281;10091100;FIBRA OPTICA;73
3282;10091100;SATELITAL;1
3283;10091040;SATELITAL;4
3284;10091040;SATELITAL;1
3285;10091110;ADSL;47
3286;10091110;FIBRA OPTICA;107
3287;10091120;ADSL;107
3288;10091120;FIBRA OPTICA;95
3289;10091130;SATELITAL;3
3290;10091140;ADSL;126
3291;10091140;FIBRA OPTICA;138
3292;10091140;SATELITAL;1
3293;10091150;ADSL;925
3294;10091150;FIBRA OPTICA;823
3295;10091150;SATELITAL;7
3296;10091150;WIRELESS;5
3297;10091160;SATELITAL;1
3298;10098010;SATELITAL;7
3299;10098020;SATELITAL;6
3300;10098030;SATELITAL;3
3301;10098040;SATELITAL;7
3302;10098050;SATELITAL;11
3303;10098050;WIRELESS;6
3304;10098070;SATELITAL;2
3305;10105010;SATELITAL;1
3306;10105020;SATELITAL;2
3307;10105040;SATELITAL;1
3308;10105050;SATELITAL;8
3309;10105060;SATELITAL;1
3310;10105070;SATELITAL;1
3311;10105090;SATELITAL;5
3312;10105100;SATELITAL;2
3313;10105110;FIBRA OPTICA;8
3314;10105110;SATELITAL;222
3315;10105110;WIRELESS;7
3316;10105080;SATELITAL;28
3317;10105130;SATELITAL;21
3318;10105140;SATELITAL;43
3319;10105080;SATELITAL;3
3320;10105150;SATELITAL;11
3321;10105160;SATELITAL;10
3322;10105170;SATELITAL;9
3323;10105180;ADSL;354
3324;10105180;FIBRA OPTICA;1828
3325;10105180;SATELITAL;78
3326;10112030;FIBRA OPTICA;7
3327;10112030;SATELITAL;20
3328;10112010;SATELITAL;7
3329;10112020;SATELITAL;12
3330;10112030;SATELITAL;14
3331;10112030;FIBRA OPTICA;213
3332;10112030;SATELITAL;5
3333;10112030;FIBRA OPTICA;18
3334;10112030;SATELITAL;2
3335;10112040;CABLEMODEM;623
3336;10112040;FIBRA OPTICA;2416
3337;10112040;SATELITAL;7
3338;10112040;WIRELESS;5
3339;10112050;SATELITAL;12
3340;10112030;FIBRA OPTICA;759
3341;10112030;SATELITAL;12
3342;10112030;WIRELESS;5
3343;10112030;FIBRA OPTICA;1
3344;10112030;SATELITAL;22
3345;10112030;WIRELESS;5
3346;10112030;FIBRA OPTICA;103
3347;10112030;SATELITAL;8
3348;10112030;WIRELESS;5
3349;22126010;SATELITAL;4
3350;22126020;ADSL;83
3351;22126020;FIBRA OPTICA;28
3352;22126020;SATELITAL;49
3353;22126020;WIRELESS;2
3354;22126030;ADSL;157
3355;22126030;FIBRA OPTICA;325
3356;22126030;SATELITAL;34
3357;22126030;WIRELESS;77
3358;22039010;CABLEMODEM;28
3359;22039010;FIBRA OPTICA;259
3360;22039010;SATELITAL;21
3361;22039020;FIBRA OPTICA;52
3362;22039020;SATELITAL;4
3363;22105010;ADSL;513
3364;22105010;FIBRA OPTICA;588
3365;22105010;SATELITAL;68
3366;22036010;FIBRA OPTICA;80
3367;22036010;SATELITAL;16
3368;22036010;WIRELESS;119
3369;22036020;FIBRA OPTICA;35
3370;22036020;SATELITAL;8
3371;22036030;ADSL;93
3372;22036030;FIBRA OPTICA;647
3373;22036030;SATELITAL;32
3374;22036030;WIRELESS;1
3375;22036040;SATELITAL;2
3376;22036040;WIRELESS;21
3377;22168010;SATELITAL;10
3378;22168010;WIRELESS;46
3379;22168020;ADSL;143
3380;22168020;CABLEMODEM;460
3381;22168020;FIBRA OPTICA;695
3382;22168020;SATELITAL;30
3383;22168020;WIRELESS;163
3384;22168030;SATELITAL;13
3385;22007010;FIBRA OPTICA;51
3386;22007010;SATELITAL;22
3387;22007010;WIRELESS;230
3388;22007020;FIBRA OPTICA;347
3389;22007020;SATELITAL;44
3390;22007020;WIRELESS;1
3391;22007030;FIBRA OPTICA;1377
3392;22007030;SATELITAL;87
3393;22007030;WIRELESS;190
3394;22007040;SATELITAL;46
3395;22007050;FIBRA OPTICA;419
3396;22007050;SATELITAL;80
3397;22014010;ADSL;72
3398;22014010;FIBRA OPTICA;34
3399;22014010;SATELITAL;8
3400;22014010;WIRELESS;130
3401;22014020;SATELITAL;8
3402;22014030;ADSL;284
3403;22014030;SATELITAL;17
3404;22014030;WIRELESS;228
3405;22014040;FIBRA OPTICA;50
3406;22014040;SATELITAL;10
3407;22014040;WIRELESS;261
3408;22014050;FIBRA OPTICA;18
3409;22014050;WIRELESS;51
3410;22014070;FIBRA OPTICA;20
3411;22014070;SATELITAL;6
3412;22014070;WIRELESS;41
3413;22028010;ADSL;565
3414;22028010;FIBRA OPTICA;4172
3415;22028010;Otros;1
3416;22028010;SATELITAL;155
3417;22028010;WIRELESS;230
3418;22021010;ADSL;771
3419;22021010;CABLEMODEM;39
3420;22021010;FIBRA OPTICA;8563
3421;22021010;Otros;24
3422;22021010;SATELITAL;225
3423;22021010;WIRELESS;116
3424;22043010;Otros;25
3425;22043010;SATELITAL;6
3426;1000018;Otros;60
3427;22043020;CABLEMODEM;32
3428;22043020;Otros;950
3429;22043020;SATELITAL;27
3430;22043030;SATELITAL;7
3431;22049010;ADSL;44
3432;22049010;FIBRA OPTICA;195
3433;22049010;SATELITAL;19
3434;22049010;WIRELESS;28
3435;22056010;ADSL;29
3436;22056010;CABLEMODEM;331
3437;22056010;FIBRA OPTICA;168
3438;22056010;SATELITAL;10
3439;22056030;CABLEMODEM;96
3440;22056030;FIBRA OPTICA;20
3441;22056030;SATELITAL;5
3442;22056020;ADSL;10
3443;22056020;CABLEMODEM;153
3444;22056020;FIBRA OPTICA;61
3445;22056020;Otros;305
3446;22056020;SATELITAL;13
3447;22056040;ADSL;17
3448;22056040;CABLEMODEM;556
3449;22056040;SATELITAL;22
3450;22063010;SATELITAL;17
3451;22063020;SATELITAL;3
3452;22063020;WIRELESS;62
3453;22063030;SATELITAL;39
3454;22063030;WIRELESS;120
3455;22063040;SATELITAL;12
3456;22063040;WIRELESS;36
3457;22063050;FIBRA OPTICA;19
3458;22063050;SATELITAL;17
3459;22063060;ADSL;250
3460;22063060;CABLEMODEM;986
3461;22063060;FIBRA OPTICA;771
3462;22063060;SATELITAL;110
3463;22063060;WIRELESS;384
3464;22063070;FIBRA OPTICA;441
3465;22063070;SATELITAL;64
3466;22063070;WIRELESS;305
3467;22063080;SATELITAL;29
3468;22063080;WIRELESS;308
3469;22063100;ADSL;3
3470;22063100;FIBRA OPTICA;204
3471;22063100;SATELITAL;16
3472;22063100;WIRELESS;222
3473;22063110;SATELITAL;5
3474;22063110;WIRELESS;91
3475;22063120;SATELITAL;13
3476;22070010;ADSL;37
3477;22070010;FIBRA OPTICA;49
3478;22070010;SATELITAL;14
3479;22070010;WIRELESS;196
3480;22070020;ADSL;66
3481;22070020;FIBRA OPTICA;802
3482;22070020;Otros;3
3483;22070020;SATELITAL;14
3484;22070020;WIRELESS;72
3485;22070030;SATELITAL;6
3486;22070030;WIRELESS;1
3487;22070040;SATELITAL;10
3488;22070040;WIRELESS;118
3489;22077010;SATELITAL;21
3490;22077020;SATELITAL;1
3491;22077030;SATELITAL;6
3492;22077040;ADSL;321
3493;22077040;CABLEMODEM;1
3494;22077040;FIBRA OPTICA;502
3495;22077040;SATELITAL;69
3496;22077040;WIRELESS;73
3497;22084010;SATELITAL;1
3498;22084010;WIRELESS;57
3499;22084020;ADSL;55
3500;22084020;CABLEMODEM;30
3501;22084020;FIBRA OPTICA;6463
3502;22084020;SATELITAL;29
3503;22084020;WIRELESS;450
3504;22084030;SATELITAL;4
3505;22084040;SATELITAL;3
3506;22084040;WIRELESS;89
3507;22084050;FIBRA OPTICA;33
3508;22084050;SATELITAL;7
3509;22084050;WIRELESS;50
3510;22084060;FIBRA OPTICA;33
3511;22084060;SATELITAL;29
3512;22084060;WIRELESS;742
3513;22084070;FIBRA OPTICA;514
3514;22084070;SATELITAL;10
3515;22084070;WIRELESS;46
3516;22084080;SATELITAL;9
3517;22091010;ADSL;142
3518;22091010;SATELITAL;111
3519;22091010;WIRELESS;39
3520;22098010;ADSL;66
3521;22098010;CABLEMODEM;73
3522;22098010;FIBRA OPTICA;580
3523;22098010;SATELITAL;56
3524;22098010;WIRELESS;625
3525;22098020;FIBRA OPTICA;41
3526;22098020;SATELITAL;20
3527;22098030;ADSL;179
3528;22098030;CABLEMODEM;21
3529;22098030;FIBRA OPTICA;6257
3530;22098030;SATELITAL;60
3531;22098030;WIRELESS;366
3532;22112010;CABLEMODEM;32
3533;22112010;FIBRA OPTICA;99
3534;22112010;Otros;116
3535;22112010;SATELITAL;18
3536;22112010;WIRELESS;112
3537;22112020;Otros;252
3538;22112020;SATELITAL;6
3539;22112030;ADSL;147
3540;22112030;FIBRA OPTICA;36
3541;22112030;Otros;38
3542;22112030;SATELITAL;28
3543;1000019;Otros;24
3544;22119010;ADSL;85
3545;22119010;CABLEMODEM;659
3546;22119010;FIBRA OPTICA;155
3547;22119010;SATELITAL;36
3548;22119010;WIRELESS;1
3549;22133010;ADSL;276
3550;22133010;FIBRA OPTICA;91
3551;22133010;SATELITAL;43
3552;22133010;WIRELESS;124
3553;22133020;SATELITAL;41
3554;22133020;WIRELESS;89
3555;22140010;ADSL;115
3556;22140010;CABLEMODEM;3492
3557;22140010;FIBRA OPTICA;3722
3558;22140010;SATELITAL;60
3559;22140010;WIRELESS;15
3560;22140020;ADSL;57
3561;22140020;CABLEMODEM;67
3562;22140020;SATELITAL;32
3563;22140020;WIRELESS;110
3564;22140030;SATELITAL;4
3565;22140040;FIBRA OPTICA;9252
3566;22140040;SATELITAL;66
3567;22140040;WIRELESS;225
3568;1000020;SATELITAL;3
3569;22140050;FIBRA OPTICA;35
3570;22140050;SATELITAL;12
3571;22140050;WIRELESS;1
3572;22140060;ADSL;1374
3573;22140060;CABLEMODEM;48607
3574;22140060;DIAL UP;5
3575;22140060;FIBRA OPTICA;44325
3576;22140060;Otros;1
3577;22140060;SATELITAL;400
3578;22140060;WIRELESS;93
3579;22147010;SATELITAL;6
3580;22147020;FIBRA OPTICA;706
3581;22147020;SATELITAL;39
3582;22147020;WIRELESS;351
3583;22154010;FIBRA OPTICA;86
3584;22154010;SATELITAL;1
3585;22154020;SATELITAL;11
3586;22154030;FIBRA OPTICA;394
3587;22154030;SATELITAL;4
3588;22154030;WIRELESS;15
3589;22154040;SATELITAL;1
3590;22154050;SATELITAL;7
3591;22154050;WIRELESS;101
3592;22161010;FIBRA OPTICA;35
3593;22161010;SATELITAL;10
3594;22161020;SATELITAL;9
3595;22161030;SATELITAL;11
3596;22161040;SATELITAL;2
3597;22161050;SATELITAL;4
3598;26007010;SATELITAL;6
3599;26007020;ADSL;833
3600;26007020;CABLEMODEM;16678
3601;26007020;DIAL UP;173
3602;26007020;FIBRA OPTICA;15138
3603;26007020;Otros;5813
3604;26007020;SATELITAL;367
3605;26007020;WIRELESS;2756
3606;26007030;SATELITAL;53
3607;26007030;WIRELESS;106
3608;26007040;SATELITAL;110
3609;26007040;WIRELESS;22
3610;26007050;SATELITAL;49
3611;26007050;WIRELESS;127
3612;26014010;SATELITAL;18
3613;26014020;DIAL UP;1
3614;26014020;SATELITAL;176
3615;26014025;SATELITAL;9
3616;26014030;SATELITAL;35
3617;26014040;ADSL;98
3618;26014040;FIBRA OPTICA;851
3619;26014040;SATELITAL;254
3620;26014040;WIRELESS;609
3621;26014050;SATELITAL;137
3622;26014060;ADSL;1184
3623;26014060;SATELITAL;79
3624;26014065;SATELITAL;5
3625;26014070;SATELITAL;52
3626;26014080;SATELITAL;33
3627;26014090;ADSL;203
3628;26014090;FIBRA OPTICA;189
3629;26014090;SATELITAL;620
3630;26014090;WIRELESS;673
3631;26014100;SATELITAL;19
3632;26021020;SATELITAL;31
3633;26021010;SATELITAL;21
3634;26021020;SATELITAL;5
3635;26021020;SATELITAL;45
3636;26021020;SATELITAL;7
3637;26021020;SATELITAL;5
3638;26021020;SATELITAL;25
3639;26021020;SATELITAL;4
3640;26021020;SATELITAL;6
3641;26021020;SATELITAL;5
3642;26021020;SATELITAL;16
3643;26021020;SATELITAL;21
3644;26021020;SATELITAL;3
3645;26021020;SATELITAL;16
3646;26021020;SATELITAL;21
3647;26021020;SATELITAL;5
3648;26021020;SATELITAL;266
3649;26021020;SATELITAL;18
3650;26021020;SATELITAL;18
3651;26021030;ADSL;6016
3652;26021030;CABLEMODEM;17273
3653;26021030;DIAL UP;207
3654;26021030;FIBRA OPTICA;15542
3655;26021030;Otros;75
3656;26021030;SATELITAL;490
3657;26021030;WIRELESS;16427
3658;26021040;SATELITAL;184
3659;26021040;WIRELESS;328
3660;26021020;SATELITAL;23
3661;26021020;SATELITAL;17
3662;26021020;SATELITAL;34
3663;26021020;SATELITAL;12
3664;26021050;ADSL;604
3665;26021050;DIAL UP;22
3666;26021050;FIBRA OPTICA;1206
3667;26021050;SATELITAL;411
3668;26021050;WIRELESS;380
3669;26028010;SATELITAL;34
3670;26028010;WIRELESS;208
3671;26028020;SATELITAL;8
3672;26028020;WIRELESS;3
3673;26035010;SATELITAL;19
3674;26035020;DIAL UP;1
3675;26035020;SATELITAL;153
3676;26035030;ADSL;379
3677;26035030;CABLEMODEM;1711
3678;26035030;DIAL UP;35
3679;26035030;FIBRA OPTICA;4862
3680;26035030;Otros;1
3681;26035030;SATELITAL;298
3682;26035030;WIRELESS;4047
3683;26035040;SATELITAL;19
3684;26035050;SATELITAL;25
3685;26035060;ADSL;316
3686;26035060;DIAL UP;16
3687;26035060;SATELITAL;309
3688;26035060;WIRELESS;1075
3689;26035070;SATELITAL;42
3690;26042040;FIBRA OPTICA;12
3691;26042040;Otros;1
3692;26042040;SATELITAL;22
3693;26042010;SATELITAL;12
3694;26042020;DIAL UP;2
3695;26042020;FIBRA OPTICA;55
3696;26042020;Otros;336
3697;26042020;SATELITAL;34
3698;26042030;ADSL;59
3699;26042030;DIAL UP;13
3700;26042030;FIBRA OPTICA;216
3701;26042030;Otros;848
3702;26042030;SATELITAL;90
3703;1000021;SATELITAL;14
3704;26049010;SATELITAL;13
3705;26049020;SATELITAL;14
3706;26049030;SATELITAL;6
3707;26049030;WIRELESS;147
3708;26049040;SATELITAL;12
3709;26049040;WIRELESS;38
3710;26049050;SATELITAL;5
3711;26056010;SATELITAL;16
3712;26056010;WIRELESS;8
3713;26056020;SATELITAL;42
3714;26056030;SATELITAL;15
3715;26056030;WIRELESS;8
3716;26056040;SATELITAL;28
3717;26056040;WIRELESS;88
3718;26056050;SATELITAL;19
3719;26063010;SATELITAL;5
3720;26063020;SATELITAL;22
3721;26070010;CABLEMODEM;1
3722;26070010;SATELITAL;3
3723;26070020;SATELITAL;28
3724;26070020;WIRELESS;1
3725;26070030;SATELITAL;25
3726;26077010;SATELITAL;13
3727;26077010;WIRELESS;3
3728;26077020;ADSL;71
3729;26077020;CABLEMODEM;202
3730;26077020;DIAL UP;6
3731;26077020;FIBRA OPTICA;101
3732;26077020;SATELITAL;184
3733;26077020;WIRELESS;421
3734;26077030;ADSL;166
3735;26077030;CABLEMODEM;5086
3736;26077030;DIAL UP;30
3737;26077030;FIBRA OPTICA;5541
3738;26077030;Otros;300
3739;26077030;SATELITAL;181
3740;26077030;WIRELESS;508
3741;26077040;ADSL;129
3742;26077040;CABLEMODEM;16404
3743;26077040;DIAL UP;256
3744;26077040;FIBRA OPTICA;23896
3745;26077040;Otros;1421
3746;26077040;SATELITAL;396
3747;26077040;WIRELESS;1289
3748;26084010;SATELITAL;22
3749;26084010;WIRELESS;1
3750;26084020;SATELITAL;14
3751;26084030;SATELITAL;27
3752;26084030;WIRELESS;1
3753;26084040;SATELITAL;20
3754;26084050;SATELITAL;15
3755;26084050;WIRELESS;41
3756;26084060;SATELITAL;16
3757;26084070;ADSL;140
3758;26084070;FIBRA OPTICA;4
3759;26084070;SATELITAL;50
3760;26084070;WIRELESS;621
3761;26091010;SATELITAL;13
3762;26091020;ADSL;1390
3763;26091020;CABLEMODEM;1
3764;26091020;FIBRA OPTICA;1233
3765;26091020;SATELITAL;354
3766;26091020;WIRELESS;521
3767;26098010;SATELITAL;29
3768;26098020;DIAL UP;1
3769;26098020;SATELITAL;65
3770;26098030;SATELITAL;34
3771;26098040;SATELITAL;87
3772;26105010;Otros;1
3773;26105010;SATELITAL;22
3774;26105010;WIRELESS;156
3775;26105020;CABLEMODEM;18
3776;26105020;SATELITAL;32
3777;26105020;WIRELESS;104
3778;14007010;SATELITAL;16
3779;14007010;WIRELESS;174
3780;14007020;SATELITAL;17
3781;14007030;SATELITAL;43
3782;14007040;SATELITAL;74
3783;14007040;WIRELESS;20
3784;14007050;ADSL;52
3785;14007050;SATELITAL;66
3786;14007050;WIRELESS;30
3787;14007055;SATELITAL;102
3788;14007060;FIBRA OPTICA;1652
3789;14007060;SATELITAL;98
3790;14007060;WIRELESS;1910
3791;14007070;ADSL;7
3792;14007070;SATELITAL;15
3793;14007070;WIRELESS;395
3794;14007080;Otros;1
3795;14007080;SATELITAL;31
3796;14007080;WIRELESS;250
3797;14007090;SATELITAL;12
3798;14007090;WIRELESS;27
3799;14007100;SATELITAL;11
3800;14007100;WIRELESS;7
3801;14007110;ADSL;423
3802;14007110;SATELITAL;6
3803;14007110;WIRELESS;506
3804;14007120;SATELITAL;4
3805;14007120;WIRELESS;68
3806;14007130;ADSL;18
3807;14007130;FIBRA OPTICA;691
3808;14007130;SATELITAL;104
3809;14007130;WIRELESS;626
3810;14007140;SATELITAL;7
3811;14007170;SATELITAL;1
3812;14007160;SATELITAL;20
3813;14007170;SATELITAL;24
3814;14007170;WIRELESS;2
3815;14007180;ADSL;110
3816;14007180;SATELITAL;20
3817;14007180;WIRELESS;1
3818;14007190;SATELITAL;21
3819;14007190;WIRELESS;19
3820;14007170;SATELITAL;6
3821;14007170;WIRELESS;9
3822;14007170;SATELITAL;122
3823;14007170;WIRELESS;106
3824;14007210;ADSL;298
3825;14007210;CABLEMODEM;1988
3826;14007210;FIBRA OPTICA;338
3827;14007210;SATELITAL;192
3828;14007210;WIRELESS;3564
3829;14007220;SATELITAL;15
3830;14007220;WIRELESS;76
3831;14007230;SATELITAL;26
3832;14007240;SATELITAL;31
3833;14007240;WIRELESS;5
3834;14007250;SATELITAL;20
3835;14007250;WIRELESS;229
3836;14007260;ADSL;21
3837;14007260;SATELITAL;94
3838;14007260;WIRELESS;15
3839;14007170;CABLEMODEM;627
3840;14007170;FIBRA OPTICA;35
3841;14007170;Otros;4
3842;14007170;SATELITAL;113
3843;14007170;WIRELESS;161
3844;14007270;WIRELESS;267
3845;14007290;ADSL;555
3846;14007290;FIBRA OPTICA;256
3847;14007290;Otros;128
3848;14007290;SATELITAL;89
3849;14007290;WIRELESS;977
3850;14007310;CABLEMODEM;118
3851;14007310;SATELITAL;124
3852;14007310;WIRELESS;1224
3853;14007320;SATELITAL;23
3854;14007330;SATELITAL;9
3855;14007330;WIRELESS;159
3856;14007340;FIBRA OPTICA;48
3857;14007340;SATELITAL;91
3858;14007340;WIRELESS;993
3859;14007170;SATELITAL;10
3860;14007170;WIRELESS;5
3861;14007360;SATELITAL;294
3862;14007360;WIRELESS;139
3863;14014010;ADSL;16752
3864;14014010;CABLEMODEM;193334
3865;14014010;DIAL UP;40
3866;14014010;FIBRA OPTICA;319288
3867;14014010;Otros;1089
3868;14014010;SATELITAL;3099
3869;14014010;WIRELESS;10903
3870;14014010;SATELITAL;191
3871;14014010;SATELITAL;160
3872;1000022;WIRELESS;695
3873;14021080;SATELITAL;9
3874;14021010;ADSL;370
3875;14021010;FIBRA OPTICA;65
3876;14021010;SATELITAL;83
3877;14021010;WIRELESS;66
3878;14021080;SATELITAL;2
3879;14021020;ADSL;95
3880;14021020;SATELITAL;33
3881;14021020;WIRELESS;2
3882;14021025;SATELITAL;129
3883;14021030;SATELITAL;33
3884;14021040;SATELITAL;3
3885;14021080;SATELITAL;17
3886;14021050;ADSL;467
3887;14021050;CABLEMODEM;626
3888;14021050;FIBRA OPTICA;7342
3889;14021050;SATELITAL;38
3890;14021050;WIRELESS;31
3891;14021060;SATELITAL;54
3892;14021070;ADSL;12
3893;14021070;FIBRA OPTICA;64
3894;14021070;SATELITAL;15
3895;14021080;SATELITAL;10
3896;14021090;SATELITAL;28
3897;14021270;SATELITAL;33
3898;14021270;SATELITAL;34
3899;14021110;ADSL;125
3900;14021110;SATELITAL;82
3901;14021110;WIRELESS;20
3902;14021075;SATELITAL;84
3903;14021120;SATELITAL;2
3904;14021130;ADSL;144
3905;14021130;SATELITAL;22
3906;14021140;ADSL;489
3907;14021140;CABLEMODEM;3775
3908;14021140;FIBRA OPTICA;8155
3909;14021140;SATELITAL;52
3910;14021140;WIRELESS;7
3911;14021150;ADSL;625
3912;14021150;CABLEMODEM;8073
3913;14021150;FIBRA OPTICA;1146
3914;14021150;Otros;316
3915;14021150;SATELITAL;129
3916;14021150;WIRELESS;496
3917;14021160;ADSL;320
3918;14021160;SATELITAL;147
3919;14021160;WIRELESS;34
3920;14021165;SATELITAL;67
3921;14021170;SATELITAL;2
3922;14021170;WIRELESS;1
3923;14021175;SATELITAL;107
3924;14021075;SATELITAL;1
3925;14021180;SATELITAL;15
3926;14021190;ADSL;294
3927;14021190;FIBRA OPTICA;158
3928;14021190;SATELITAL;17
3929;14021190;WIRELESS;229
3930;14021200;ADSL;510
3931;14021200;CABLEMODEM;2881
3932;14021200;FIBRA OPTICA;959
3933;14021200;SATELITAL;140
3934;14021200;WIRELESS;203
3935;14021210;SATELITAL;12
3936;14021210;WIRELESS;99
3937;1000023;WIRELESS;287
3938;14021220;SATELITAL;45
3939;14021220;WIRELESS;19
3940;14021230;ADSL;701
3941;14021230;CABLEMODEM;6717
3942;14021230;FIBRA OPTICA;17
3943;14021230;SATELITAL;269
3944;14021230;WIRELESS;444
3945;14021240;ADSL;18
3946;14021240;CABLEMODEM;2586
3947;14021240;FIBRA OPTICA;100
3948;14021240;SATELITAL;36
3949;14021240;WIRELESS;270
3950;14021250;ADSL;891
3951;14021250;CABLEMODEM;588
3952;14021250;FIBRA OPTICA;850
3953;14021250;SATELITAL;186
3954;14021250;WIRELESS;387
3955;14021260;SATELITAL;6
3956;14021270;SATELITAL;21
3957;14021270;WIRELESS;4
3958;14021280;ADSL;1395
3959;14021280;CABLEMODEM;1067
3960;14021280;FIBRA OPTICA;1
3961;14021280;SATELITAL;268
3962;14021280;WIRELESS;603
3963;14021290;ADSL;1
3964;14021290;CABLEMODEM;7195
3965;14021290;FIBRA OPTICA;3132
3966;14021290;SATELITAL;229
3967;14021290;WIRELESS;445
3968;14021300;ADSL;75
3969;14021300;SATELITAL;29
3970;14021300;WIRELESS;20
3971;14021310;ADSL;201
3972;14021310;SATELITAL;1
3973;14021320;ADSL;111
3974;14021320;FIBRA OPTICA;498
3975;14021320;SATELITAL;26
3976;14021320;WIRELESS;360
3977;14028010;Otros;6
3978;14028010;SATELITAL;4
3979;14028020;SATELITAL;17
3980;14028020;WIRELESS;6
3981;14028030;SATELITAL;2
3982;14028040;SATELITAL;100
3983;14028050;ADSL;574
3984;14028050;CABLEMODEM;1074
3985;14028050;FIBRA OPTICA;3
3986;14028050;SATELITAL;68
3987;14028050;WIRELESS;575
3988;14028060;FIBRA OPTICA;1
3989;14028060;SATELITAL;9
3990;14028060;WIRELESS;61
3991;14028070;SATELITAL;10
3992;14028080;SATELITAL;15
3993;14028080;WIRELESS;11
3994;14028090;SATELITAL;6
3995;14028100;SATELITAL;5
3996;14028110;ADSL;4
3997;14028110;SATELITAL;6
3998;14028120;SATELITAL;14
3999;14028130;SATELITAL;4
4000;14028130;WIRELESS;28
4001;14028140;SATELITAL;3
4002;14028140;WIRELESS;9
4003;14028150;SATELITAL;12
4004;14028150;WIRELESS;54
4005;14028160;ADSL;57
4006;14028160;SATELITAL;24
4007;14028160;WIRELESS;52
4008;14028170;FIBRA OPTICA;585
4009;14028170;SATELITAL;19
4010;14028170;WIRELESS;180
4011;14028180;ADSL;76
4012;14028180;SATELITAL;20
4013;14028180;WIRELESS;2
4014;14028190;SATELITAL;7
4015;14028190;WIRELESS;12
4016;14028200;ADSL;250
4017;14028200;FIBRA OPTICA;495
4018;14028200;SATELITAL;66
4019;14028200;WIRELESS;314
4020;14035010;ADSL;497
4021;14035010;FIBRA OPTICA;815
4022;14035010;SATELITAL;15
4023;14035020;SATELITAL;19
4024;14035030;Otros;2
4025;14035030;SATELITAL;18
4026;14035040;ADSL;572
4027;14035040;FIBRA OPTICA;1296
4028;14035040;SATELITAL;45
4029;14035040;WIRELESS;1097
4030;14035050;Otros;172
4031;14035050;SATELITAL;7
4032;14035060;SATELITAL;44
4033;14035070;SATELITAL;6
4034;14035070;WIRELESS;91
4035;14035080;SATELITAL;9
4036;14035090;Otros;9
4037;14035090;SATELITAL;14
4038;14035100;SATELITAL;8
4039;14035110;CABLEMODEM;1666
4040;14035110;FIBRA OPTICA;37
4041;14035110;SATELITAL;22
4042;14035110;WIRELESS;82
4043;14035120;CABLEMODEM;789
4044;14035120;DIAL UP;6
4045;14035120;SATELITAL;39
4046;14035120;WIRELESS;1099
4047;14035130;SATELITAL;6
4048;14035140;ADSL;150
4049;14035140;FIBRA OPTICA;722
4050;14035140;Otros;1
4051;14035140;SATELITAL;22
4052;14035140;WIRELESS;105
4053;14042010;ADSL;159
4054;14042010;FIBRA OPTICA;1
4055;14042010;SATELITAL;7
4056;14042010;WIRELESS;226
4057;14042020;ADSL;4
4058;14042020;CABLEMODEM;393
4059;14042020;FIBRA OPTICA;2
4060;14042020;SATELITAL;6
4061;14042020;WIRELESS;276
4062;14042030;FIBRA OPTICA;1
4063;14042030;SATELITAL;1
4064;14042030;WIRELESS;1
4065;14042040;CABLEMODEM;445
